Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8
61.1998414672777,28.7727076967987,-23.133104177418,-14.2610223666659,51.1362437809036,30.2996303362603,-6.14766157749604,-4.53462600035556
59.5706178484816,29.8849825029939,-22.1627477439698,-14.3808909765277,48.8051044450186,30.8405286290335,-6.09342405660087,-5.99058239738398
57.6842778086226,30.8493369422951,-21.1513987003741,-14.5223576577011,46.3117571871073,31.322230138706,-6.06057764448759,-7.5991341562758
55.5406187911182,31.6410524898022,-20.1562985141443,-14.7205607251046,43.6545298227757,31.7420486345686,-6.05041394941423,-9.34315764875922
53.1298014567003,32.262428842594,-19.231275683493,-15.0340795824733,40.8374047299103,32.0985194158939,-6.06325924217622,-11.2004871644109
50.4638009308089,32.658437240987,-18.3752673037377,-15.4669262746849,37.8714358807127,32.3898035076143,-6.09906532496532,-13.1402314639478
47.5461686306088,32.8932366117352,-17.5614590295783,-15.9985983946998,34.7778844553679,32.6162215343416,-6.15649284369842,-15.1340691152797
44.4147641345285,32.9696733436137,-16.7829967284256,-16.6321142715577,31.589947041102,32.7801678963631,-6.23391990900102,-17.1412755118269
41.0821931947515,32.8885834443218,-16.0152663687657,-17.3673007434279,28.3524778557405,32.8842744682614,-6.32821470756066,-19.1258923586888
37.5677513358535,32.6952006759544,-15.1886710752643,-18.1303699536408,25.1207215302743,32.9342858612843,-6.43533565047214,-21.051538746836
33.889784972232,32.4431049175669,-14.2233865025484,-18.7758324424869,21.9549291440414,32.9375967333,-6.55062131101926,-22.8851398658713
30.0957121932725,32.134441536567,-13.120290858743,-19.3032920102754,18.91708374908,32.9037795327178,-6.66852901448464,-24.5972299228789
26.2227233826741,31.7309693955242,-11.9419221652414,-19.7822019497108,16.0661002874337,32.843489148769,-6.78362512156759,-26.1656475679807
22.3631519774191,31.254973906163,-10.7452642835329,-20.291038029875,13.4536751174272,32.768175138211,-6.88983847307937,-27.5720016120221
18.5755587072113,30.7538357456237,-9.50495186476373,-20.7665501667151,11.1226842436195,32.6897575207166,-6.98115737975882,-28.8050038953082
14.9340148187384,30.2499275583141,-8.24133281271368,-21.1969503435356,9.10606692954516,32.6202380045083,-7.05247346901518,-29.8594273321767
11.4957774870858,29.7819427032522,-6.98586137987908,-21.6807852636914,7.42833202697204,32.5691159604645,-7.09894017531774,-30.7376155843075
8.35096155947096,29.4025087823525,-5.72926529556869,-22.1385390382366,6.10345348889963,32.5453223184362,-7.11630632974102,-31.4414022499823
5.48421156607653,29.0762675653202,-4.47516675152546,-22.3706463814471,5.13890623487816,32.5555654441389,-7.10161235026832,-31.9811622118286
2.84798401449578,28.7620432439984,-3.25697900009337,-22.0806632591547,4.53280899811789,32.6021739046908,-7.05240369942141,-32.3648413026846
0.510074274615355,28.4089221898619,-2.16949402709093,-21.8732882501538,4.27556766145888,32.6860416859342,-6.96729930150994,-32.6049380577522
-3.15553336115247e-07,29.1030682769518,-1.66505634629617,-22.5867927093629,4.35059812780349,32.8040932109799,-6.84682708519193,-32.7167174928517
-1.27700772318681e-06,29.5868313784576,-1.39556586471164,-23.4517582885259,4.73260437470108,32.950761808329,-6.69175532340057,-32.7134576261893
0.148814708518329,29.6247224129332,-1.29029133531235,-24.1102116286632,5.39086096915959,33.1195022101512,-6.50407649281371,-32.6097730412847
0.74806731262162,29.6298228402314,-1.47010157010754,-23.9299144958853,6.28805900330361,33.2996525624031,-6.28685663323363,-32.4195783639225
1.74426641280993,29.6869380548442,-1.89683988114899,-22.9629440731565,7.38365287873352,33.4812120912914,-6.04320362256803,-32.1557720347707
2.94848198781903,29.8259186154412,-2.37639031518869,-22.3258851036022,8.63451981849803,33.6527929321944,-5.77714393007604,-31.8313455954108
4.26492385423845,29.916916735228,-2.90066929616008,-22.3163805690072,9.99633348618889,33.8036740438893,-5.49225535203576,-31.4548621051356
5.42911156746524,29.8594001061209,-3.41570273043126,-22.9999004951917,11.4265705864617,33.9226718432044,-5.19299786359903,-31.0384442175192
5.86237649717658,29.3412199214221,-3.78349962609382,-25.306657032651,12.8836094645263,33.9994017318007,-4.88310440691658,-30.5878217590018
6.92356918216352,29.1701748735463,-4.0980844022432,-25.121843752987,14.329679242232,34.0248491625445,-4.56650414424947,-30.1138001438363
8.58766196415092,29.419856714777,-4.2176412890215,-22.3546759641332,15.7304760411473,33.9904897561797,-4.24673967457439,-29.6248670712366
10.5022549080026,29.5985843091671,-4.29526409800761,-20.2968992629009,17.0567044088236,33.8898874574518,-3.92759880864935,-29.1329585190846
12.2662769578603,29.4398452315389,-4.46568024073605,-21.1439668865371,18.2836716681856,33.7177833366963,-3.61239096641675,-28.649570355647
14.0357414071697,29.2697120294804,-4.62344832922687,-22.3503025572386,19.3927123446381,33.472301072335,-3.3045561266197,-28.1899003117101
15.7518496862508,29.2451944072458,-4.42460011043403,-21.989123037542,20.3707450889268,33.1515297805344,-3.00692004594089,-27.7642177565423
17.0766447110422,29.1711636883608,-3.99488018232343,-21.1409958071176,21.2094422495949,32.7563710029262,-2.72120533244802,-27.3804553224024
18.0748730207068,29.0005878519438,-3.55763611470378,-20.4231616169266,21.9049316456103,32.287821380636,-2.45016059335748,-27.0401481064564
18.8776686207471,28.733056131064,-3.12645494017558,-19.7425148392779,22.4584210748813,31.7504600787453,-2.19438071168973,-26.7420489435283
19.5617118175509,28.4656307995067,-2.76289292326791,-19.2102415769355,22.8732349446592,31.1474633219837,-1.9545284286023,-26.4816439860156
20.165884615551,28.125317536358,-2.64365696962166,-19.2419914134925,23.1552139231662,30.4840897781648,-1.7320602769869,-26.2496880039713
20.5531835527096,27.6453759444613,-2.57121552232596,-19.5172107949967,23.3130680716233,29.766659877457,-1.52653292478926,-26.0370361617909
20.7455261694543,27.0881844268944,-2.38388233892792,-19.7038553826294,23.3554935685311,29.0007575038659,-1.33915118794515,-25.8345196298909
20.9467477534387,26.6016097169704,-2.17951267847871,-20.0297970687643,23.292494821372,28.1941874829829,-1.16996480462069,-25.6355820153532
21.1648491069122,26.072171536865,-2.0270386255432,-20.6959838718701,23.1348878816713,27.3534415243999,-1.01953300441813,-25.4373222368698
21.2983290873479,25.2965125478177,-2.01091786917509,-21.9251210617534,22.8935056309159,26.4857413342467,-0.888556403661877,-25.2374425242057
21.3392440560144,24.3538261576108,-2.06741275512601,-23.4107409028312,22.5791832322212,25.5985345292714,-0.777678984614124,-25.0381386313735
21.1759820159372,23.3212747923062,-2.01690284297144,-24.6795133813048,22.2036224686993,24.6983847184323,-0.687840810949297,-24.8456135759439
20.7894717119777,22.2113195235652,-1.84348770009497,-25.6530213927556,21.7770835113071,23.7911904587484,-0.619234867831687,-24.6650955383678
20.1375945350643,20.9956030472222,-1.55473095993876,-26.3879253456045,21.3111164117994,22.8835565515079,-0.572283675786877,-24.5033386881163
19.1767117882166,19.6055035181385,-1.11021324866994,-26.8839923592693,20.815942033986,21.9805186836937,-0.547449559554345,-24.3677944601273
18.5706797460506,18.6257714303995,-0.824334688124543,-27.2060621729577,20.3017145212755,21.0870186248471,-0.544710971461749,-24.2692316376904
18.1721481274157,17.8693414956209,-0.635166788606226,-27.3801206773837,19.7775823952399,20.20719935803,-0.563384542566619,-24.2100329636921
17.3950049884826,16.8066116459162,-0.310208707132758,-27.4923222121526,19.2516883784531,19.3438617024296,-0.602314781712327,-24.1956392112514
16.5408111481506,15.7299269886514,-0.0205668025695795,-27.5883784806671,18.7318031522131,18.5004060823368,-0.660800789874075,-24.2266286033478
15.8504688811531,14.7331837097334,0.166095742670771,-27.6818699894676,18.2238005975277,17.6786730450973,-0.737279793287706,-24.3010706383048
11.3643806741946,10.3940094768422,2.04399608268473,-27.8211025791677,17.7327070279663,16.8794982762347,-0.829224489150733,-24.4183160369437
10.7234279075232,9.54263999268564,2.14674569886436,-27.9731551424988,17.262421535924,16.1041908060347,-0.93455561916327,-24.568636975605
10.3904531216432,8.95030646024044,2.14450994819025,-27.977872733571,16.8153248022466,15.3532543608224,-1.05069531717221,-24.7431819502366
10.3032204357879,8.6020538252893,2.02283517068175,-27.9225419733006,16.393276323685,14.626235789087,-1.17465074574077,-24.9355296172391
10.3541522260567,8.39379295686692,1.83314530897479,-27.7931106496159,15.9960304109818,13.9227957376752,-1.30323352195041,-25.129201724896
10.5708295393113,8.30192071886276,1.59301427146621,-27.6273632100882,15.6238701614188,13.2420545522173,-1.43405923232909,-25.313562190199
10.9150852449637,8.33117120964491,1.29362145784939,-27.515582716668,15.2751603342502,12.5829752571533,-1.56397504148665,-25.4747106277389
11.3542875875949,8.43617235261964,0.972451838583909,-27.4070168325726,14.949504255747,11.9447414642533,-1.69014438048282,-25.6041687452352
11.8086945470225,8.52401662726473,0.65161743743103,-27.3481202045056,14.6450520777815,11.3255579816303,-1.81034246152887,-25.6883342570958
12.1760991365804,8.54901453877568,0.369036918417567,-27.335399987955,14.3604852295759,10.7252974299973,-1.92270621158907,-25.7229150408641
12.5249068030193,8.52741742707614,0.101763679708859,-27.3379313448247,14.0954845494388,10.1430800735642,-2.02580608032795,-25.7026337086646
12.8258042322035,8.44765136268152,-0.139060598549896,-27.3967706198395,13.8488495502061,9.57783900179972,-2.1182326339716,-25.6230064754046
13.0078227019277,8.27945012674028,-0.311559262236802,-27.468277221286,13.6203214862918,9.02846674008733,-2.19909447969987,-25.484731706063
13.0997636656649,8.01456694426363,-0.42775489754603,-27.5639215488742,13.4099800792694,8.49499501870114,-2.26823595665671,-25.2905574785364
13.1304905190667,7.70336619556943,-0.507472629005645,-27.6939369266291,13.218356573828,7.97695013745227,-2.32573142181788,-25.0458715276107
13.103751488902,7.35207120275284,-0.553602546718585,-27.8047488477789,13.046054540549,7.47258562985661,-2.3724021276957,-24.7559062996693
12.9986170704121,6.92638730044331,-0.561865593739457,-27.9202994536935,12.8932275803667,6.98136749656468,-2.40916239490701,-24.4282970063138
12.7821149358654,6.3951879464679,-0.509122578640627,-28.0288651145951,12.7612875279652,6.50228499643494,-2.43692306481194,-24.0714559404186
12.5134060521939,5.80798793121202,-0.429204591893042,-28.1242132127433,12.6505178755887,6.03396742294149,-2.45790230321464,-23.6952577623859
12.2336551947293,5.19303634074088,-0.343156631877261,-28.2251305072525,12.5615439471789,5.57452116758077,-2.47305730392046,-23.3083275171415
12.0165684495479,4.61582167338667,-0.28820158176322,-28.3328065231011,12.4953808452982,5.122218553028,-2.48485386379005,-22.9177291241094
11.8878764168623,4.10608798831952,-0.274247856272977,-28.4413557493681,12.4522887872158,4.67510523590832,-2.49537597255005,-22.5346038311292
11.8920923116609,3.69453691628943,-0.313892649069042,-28.535581761967,12.4327364967895,4.23037715937983,-2.50730116101377,-22.1660577002469
12.0442553510434,3.39665027080965,-0.413968963511809,-28.6198188676146,12.4379501923449,3.78680962448702,-2.52278971215519,-21.8177647297048
12.3230902027854,3.19046678678407,-0.562210054202767,-28.6687517797798,12.4682881835751,3.34098770195341,-2.54467771510551,-21.4973453225475
12.7153720429749,3.05775589486091,-0.757572366278855,-28.7045878803989,12.5252952106364,2.89108332082681,-2.57551600058332,-21.2108171087612
13.2128570374169,2.98308471368397,-0.999438667127513,-28.7378513578789,12.6100985066373,2.43543895392801,-2.61748944825695,-20.9586384958592
13.8264259382747,2.97418817480716,-1.29564532042281,-28.7548008834376,12.7251216957984,1.97290490238902,-2.67323495639488,-20.7490436963521
14.5319270825014,3.01168521040294,-1.64046236459172,-28.7391707754886,12.8720369763065,1.50274356213631,-2.74460140675591,-20.5788096822999
15.3514175236053,3.09841205456722,-2.04739150304152,-28.7228610886094,13.0536438784141,1.02455936067254,-2.8337899399964,-20.4477341325014
16.7464633036424,3.63907927335656,-2.7230014274259,-28.6425578611684,13.2729392279586,0.539923825559018,-2.94122312389628,-20.3548831899634
18.6686677994617,4.59692286110914,-3.6398820593123,-28.4945521424495,13.5331572452284,0.0496021449303967,-3.06897318235913,-20.296383645159
20.3769150742774,5.31488913469187,-4.45769837673414,-28.3269966871046,13.8375552468759,-0.442870517952052,-3.21621692385304,-20.2621294790154
21.7761522895683,5.72255544582139,-5.1442544621319,-28.1629054055931,14.1904634000076,-0.933959424114628,-3.38370920894118,-20.2440574554753
22.8394533871928,5.82404333135864,-5.68572939816287,-27.9908440491024,14.5960625467096,-1.41899222107689,-3.56964034480578,-20.2314707553693
23.5943193054174,5.61198673916334,-6.11142746691666,-27.8646581251789,15.0582690918598,-1.8921664087488,-3.7728948348408,-20.210666033338
24.0922590141452,5.14611599501374,-6.43823513722348,-27.7692855229811,15.5828322197818,-2.34697279503954,-3.99098420097447,-20.1679205365975
24.5591113415802,4.61861302311669,-6.75642145701,-27.6708000802667,16.1747393199395,-2.77533877683854,-4.22152521895385,-20.0852238285318
25.1133701267401,4.11150062112277,-7.14044645951091,-27.5895206777197,16.8401076033465,-3.17050999845803,-4.46107522834234,-19.9488573802072
25.7837971179018,3.65002711433799,-7.60451416424224,-27.4691590896831,17.5845150764733,-3.5238677911441,-4.70664095672203,-19.738258054487
26.5703247079917,3.24143641597845,-8.14448631668269,-27.2719211778709,18.4160161331941,-3.8261264550731,-4.95429927828324,-19.4418119657639
27.4757731373742,2.87148707887276,-8.7482205044401,-26.9854896016559,19.3414657439665,-4.06939748689698,-5.20079523800931,-19.0440393144222
28.4127913747477,2.48012185156172,-9.37524704341369,-26.575629412706,20.3690896928395,-4.24530505245718,-5.44341557633038,-18.5336392120926
29.2900319107669,2.02654273163726,-10.036995483318,-26.178047631551,21.5068526756614,-4.34578975919759,-5.67888851749532,-17.9034493099311
30.2547304304037,1.74506058891448,-10.8500000670758,-25.7150633602872,22.7622078340707,-4.36397916407853,-5.90531870489329,-17.1472503762628
31.6612409797025,1.86163668648587,-11.9364530161801,-25.1417483936235,24.1419315931312,-4.29340762964708,-6.12123648616332,-16.2692799765889
32.8300416629486,1.60943159298129,-13.0173204494392,-24.7772893816788,25.6507223875948,-4.12819613910447,-6.32557777327001,-15.2712405721154
33.7063735570151,1.06401711149049,-14.0250431939441,-24.5995624002678,27.2910787899261,-3.86462194586283,-6.51714090873189,-14.1667424723584
34.672672638481,0.570537411895757,-15.0554806822045,-24.4375323631578,29.0622414295083,-3.49963585527029,-6.69639484972095,-12.9712510829846
35.8977158505215,0.175410698197707,-16.1713453270664,-24.3056635214955,30.9599447129306,-3.03175610742222,-6.86286757449208,-11.7061328425371
37.361193242872,-0.0812123483397931,-17.2517593653243,-24.0655443961474,32.976158371145,-2.4603435314828,-7.01662301034348,-10.3963320327165
39.0931574399112,-0.216419448872758,-18.3509085628421,-23.8211418002326,35.0989065879899,-1.78764472706422,-7.15795098429943,-9.06931560728326
41.0067170792651,-0.248481528957465,-19.3753465057708,-23.4268075455921,37.3121329137328,-1.01711669923283,-7.28689536951332,-7.75240529865837
43.0534741522673,-0.0710257714424922,-20.28172395265,-22.8003281222966,39.5961762117777,-0.153768309492858,-7.40308361856854,-6.471641677528
45.1876828598817,0.274072085547065,-21.159939824082,-22.0958285783114,41.9286858499555,0.795155130688353,-7.50628082943801,-5.2506957469434
47.3734624420767,0.760196927179667,-22.0119170430337,-21.3389387078454,44.2836069814108,1.82169653297186,-7.59606566260871,-4.10717806161746
49.5402727896274,1.48507548159965,-22.641205225412,-20.3061999881817,46.6327486275057,2.91595699862497,-7.67210592805013,-3.05432573493028
51.7136549874117,2.4564544173716,-23.0115650405335,-18.9694658754365,48.9454965747495,4.06744494517147,-7.73370233024036,-2.09953445561672
53.8318534906746,3.48483627278224,-23.3801854981306,-17.6746196807138,51.1903242783788,5.26564467491876,-7.7808526671538,-1.24427042098111
55.9545940099103,4.583400914251,-23.8685427240419,-16.5210075768295,53.3355246772853,6.49880091216671,-7.81308370631046,-0.487104648121332
58.1074670709129,5.79805659087649,-24.5302045134642,-15.5113551084146,55.3499882063936,7.75671794249823,-7.83044902868924,0.178255311930701
60.1541233862528,6.95247522856417,-25.4456656674876,-14.787151538894,57.2045223766719,9.02858747504001,-7.83326583649078,0.758696507482524
61.9668752836289,8.02057337130117,-26.5053644428086,-14.2919939832268,58.8725710416252,10.3055385419897,-7.82156358407139,1.26401434026507
63.6999178328187,9.33952939599541,-27.1593725367688,-13.5498000645343,60.3315967482495,11.5794908336219,-7.79586739972181,1.70107810513178
65.4779600269635,10.7838945664084,-27.5139334763574,-12.7143734813266,61.5623811960819,12.8428518004159,-7.75662592563326,2.07856160167611
66.9793567104028,11.9805330967242,-28.3805675733366,-12.7302657020618,62.5499399605477,14.0898397856216,-7.704513206329,2.40370230358947
68.2455226426318,13.0112500231164,-29.4525702004504,-13.0783724150714,63.2843766092395,15.3151143582923,-7.64077214375831,2.67510715962767
69.4097076151829,14.1702654234119,-30.2461063226377,-13.3032489303619,63.7594147847474,16.5147936814121,-7.56635276718859,2.89600089044491
70.3610782633606,15.3404802311682,-30.9677990222081,-13.5613373844908,63.9735753791495,17.6859195605693,-7.48255943336473,3.0608613504221
71.176989213205,16.6807944395096,-31.3746234348332,-13.6327345035964,63.9286723336788,18.8247505121517,-7.39033086769153,3.16628829256113
67.1623260414218,12.9240757217834,-30.195288848714,-16.2564075712901,63.6302318463463,19.9292897806003,-7.2909526117946,3.20091589390178
65.9921437165124,12.7183479915308,-29.5742167757014,-17.0385029629026,63.087311553949,20.9972046489673,-7.18583157137287,3.15636530150044
66.0206933971336,14.1079789571048,-29.2407401511896,-17.0547508435858,62.3109486309627,22.0261408953212,-7.07598318444661,3.01749234937137
65.9732400280071,15.6129175654018,-28.9360574407568,-17.0932903421462,61.3150577818455,23.0141245402989,-6.96270752312458,2.76991115176508
65.7499553716906,17.1435245941303,-28.5552851127274,-17.1641684250093,60.1126673760935,23.9587390231479,-6.84700436929812,2.40172533201126
65.3372988652565,18.6734672585175,-28.0560809792587,-17.2482817110762,58.7185467925495,24.8567198032063,-6.73042401398614,1.89846273226818
64.7123995436104,20.1811767795637,-27.4499121787754,-17.3583977247648,57.1457521760663,25.7067984115666,-6.61344628362974,1.24568072093035
63.8698106859412,21.6645513569206,-26.7414843245539,-17.4928928530498,55.405654727361,26.5054868575131,-6.4983608191576,0.43438433149821
62.771016006617,23.0183505814188,-26.048199776369,-17.7409043493215,53.5066067133504,27.2505179100203,-6.3859065429228,-0.544436515084136
61.4329068561417,24.2040303144526,-25.4046101319478,-18.118989296044,51.4558035752382,27.9402227494417,-6.27806813077094,-1.69821519093498
59.8949720943001,25.33954121587,-24.6438902069831,-18.4526665083873,49.255693260829,28.5711740908189,-6.17702180098206,-3.02359502545092
58.1630938819944,26.4566028474737,-23.7634702306914,-18.7280838993026,46.90817998325,29.1419904808493,-6.08444037220026,-4.51859682850686
56.2133494811889,27.4779090342287,-22.8257975980974,-19.0069570254387,44.4136379103234,29.6505509947926,-6.00318653765484,-6.1681340438821
54.0404635873969,28.3757688740627,-21.8447445406365,-19.3029197794112,41.7743162075569,30.0953835681717,-5.93568457652883,-7.95571954730996
51.6283592364142,29.0855067386588,-20.8462737311034,-19.6740734384307,38.996591519902,30.4763164881708,-5.88400295252079,-9.85694616289697
49.0040820069377,29.6109658586918,-19.8649417148291,-20.1561213843268,36.0930928907052,30.7926618653152,-5.84948026701674,-11.8400772582761
46.1727811485096,30.0164087671876,-18.8134210683412,-20.6692409540682,33.0858026349666,31.0466403492624,-5.83309667508955,-13.8701931444264
43.1439031657472,30.3209222042463,-17.6493765866483,-21.1448423347121,30.0057906446688,31.2396625879936,-5.83536933141891,-15.9082896035395
39.9295163866127,30.5743710239673,-16.3309345782775,-21.5044548788395,26.8953744827154,31.37706973755,-5.85454121495537,-17.9196678060257
36.5586110369486,30.7722903569861,-14.8661984363114,-21.7319257187421,23.8036632754115,31.4644400876409,-5.89003486701171,-19.8649626840958
33.0333622967975,30.8441697405686,-13.3060734327424,-21.8508847451038,20.7853575860243,31.5095671253049,-5.93793975380343,-21.7163131599391
