// fs=100 nSamples=955
// frame=world
// origFName=data/neura-sparse01/rawimu/S02-Trial-Walk-1
// idx=1120,2074
ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3,gyr_1,gyr_2,gyr_3,mag_1,mag_2,mag_3
-0.507314,-0.47849,0.562293,-0.444417,10.16072,4.542375,-6.698762,0.625389,5.315871,0.790277,1.120117,-0.253418,-0.204102
-0.519435,-0.465112,0.550319,-0.459356,9.881948,2.403671,-6.923687,0.23623,5.196534,0.784253,1.126709,-0.261719,-0.13501
-0.530637,-0.45203,0.538037,-0.473929,9.672292,-0.137533,-6.405966,0.336627,5.072454,0.771156,1.126709,-0.268311,-0.07251
-0.540326,-0.440302,0.524249,-0.489229,9.936911,-1.837851,-5.935843,0.841788,5.000762,0.708635,1.11792,-0.276855,-0.005615
-0.548387,-0.430481,0.508299,-0.505559,10.367314,-2.554861,-5.339148,1.507337,4.973703,0.589985,1.113281,-0.276611,0.052246
-0.555009,-0.422604,0.49007,-0.522688,10.785248,-2.030604,-4.540354,2.159546,4.944299,0.42849,1.102295,-0.283203,0.121094
-0.560387,-0.416386,0.470087,-0.540006,10.771777,-0.473748,-3.860508,2.647278,4.864873,0.269438,1.088379,-0.276611,0.178955
-0.564909,-0.411,0.449467,-0.556719,10.237173,1.647757,-3.091268,2.82715,4.710647,0.162492,1.072266,-0.267822,0.24292
-0.568986,-0.405372,0.429828,-0.571994,9.771292,3.822496,-2.185358,2.594604,4.473443,0.152454,1.052002,-0.261475,0.291748
-0.573057,-0.398364,0.4128,-0.585241,9.26923,5.586189,-0.890884,1.9678,4.164379,0.252783,1.038574,-0.259277,0.343262
-0.577737,-0.388768,0.400421,-0.595602,8.150541,6.391963,0.683071,0.837054,3.759578,0.434565,1.016357,-0.261475,0.379639
-0.583369,-0.376317,0.393704,-0.602547,6.54797,4.874949,1.498666,-0.512576,3.25115,0.596176,1.000977,-0.268066,0.411865
-0.589244,-0.362782,0.391945,-0.606267,4.687101,1.000388,2.154634,-1.511177,2.584444,0.648295,0.983643,-0.283203,0.427246
-0.594269,-0.351154,0.393093,-0.607464,2.883109,-2.761824,2.986849,-1.772738,1.7562,0.516339,0.970703,-0.289795,0.437988
-0.597516,-0.343747,0.395354,-0.607048,2.230926,-3.855545,2.197769,-1.410371,0.862649,0.286168,0.959961,-0.298584,0.44043
-0.598813,-0.340601,0.398244,-0.605653,2.939484,-3.014474,1.539467,-0.918629,0.043976,0.112983,0.958008,-0.304932,0.434082
-0.598594,-0.34018,0.402517,-0.603277,4.633265,-1.845421,0.426206,-0.736964,-0.634804,0.055379,0.9646,-0.304932,0.427734
-0.597084,-0.341752,0.407999,-0.600194,5.804968,-1.466379,-0.814136,-0.610883,-1.176391,0.048945,0.967041,-0.311523,0.410889
-0.594335,-0.345413,0.414103,-0.596636,6.237789,-1.70512,-1.467422,-0.392457,-1.630591,0.012449,0.978027,-0.304932,0.393555
-0.590312,-0.35119,0.420144,-0.593023,6.509385,-1.788447,-1.974635,-0.047867,-1.989394,-0.021292,0.982666,-0.307129,0.378662
-0.585031,-0.358859,0.425969,-0.5895,6.953734,-1.585284,-2.467051,0.29484,-2.283172,-0.036126,0.984619,-0.298584,0.352539
-0.578922,-0.367525,0.431859,-0.585894,8.157632,-1.121715,-1.748373,0.458522,-2.48883,-0.028317,0.993652,-0.302734,0.337646
-0.575437,-0.371553,0.439519,-0.581072,14.59527,-0.17318,5.640037,-0.586225,-2.009044,0.054177,0.99585,-0.298584,0.309814
-0.574846,-0.371409,0.446471,-0.57643,19.738296,0.516275,8.815993,-1.181058,-1.178652,0.052345,0.998291,-0.302734,0.303467
-0.571458,-0.375217,0.447939,-0.576193,17.46051,-0.587224,6.274672,0.50456,-0.92267,0.121374,1.000488,-0.302734,0.292725
-0.565115,-0.38352,0.446966,-0.577736,8.917233,-4.593629,0.305331,1.68275,-1.296701,0.079449,0.998047,-0.294189,0.290283
-0.556178,-0.396595,0.444582,-0.579418,10.317529,-0.780249,2.512795,2.594751,-1.905906,-0.140226,1.012939,-0.279053,0.2771
-0.546521,-0.410543,0.442312,-0.580628,14.370964,2.296114,0.940908,2.695713,-2.125184,-0.17761,1.010254,-0.263916,0.261475
-0.53653,-0.424828,0.440415,-0.581112,13.156082,1.935311,-2.427947,2.650424,-2.290307,-0.217608,1.016846,-0.259521,0.244141
-0.526203,-0.438559,0.439783,-0.580833,12.233669,6.021483,-1.847063,2.407036,-2.459535,-0.103777,1.018799,-0.250977,0.230957
-0.51769,-0.448989,0.442934,-0.578114,11.723696,7.188029,-3.328949,1.244614,-2.525404,0.050704,1.027832,-0.250977,0.201172
-0.511959,-0.455332,0.449999,-0.572776,10.773353,4.287797,-4.931458,-0.111664,-2.449629,0.171997,1.030029,-0.253174,0.175293
-0.507587,-0.459393,0.458618,-0.566555,9.728177,-0.39023,-5.407187,-0.727885,-2.302323,0.272176,1.030518,-0.259766,0.149902
-0.503196,-0.463028,0.46678,-0.560817,9.636224,-3.870861,-6.087552,-0.672372,-2.167679,0.321042,1.037109,-0.259766,0.130615
-0.497544,-0.467887,0.473322,-0.556326,9.855893,-6.280984,-7.325164,-0.135233,-2.141586,0.323147,1.037598,-0.266113,0.107178
-0.489826,-0.475313,0.476105,-0.554502,11.806736,-3.037577,-6.687628,0.98519,-2.001079,0.223795,1.037598,-0.266357,0.092041
-0.481529,-0.483799,0.476555,-0.554043,12.193281,1.367046,-5.85142,1.531911,-1.813535,0.098912,1.039795,-0.266357,0.077148
-0.473793,-0.491384,0.477087,-0.55358,10.746761,3.235582,-5.32401,1.381847,-1.669897,0.130298,1.037598,-0.26416,0.066162
-0.467846,-0.496618,0.479592,-0.551799,10.270958,4.542963,-4.351594,0.638597,-1.553955,0.225207,1.035645,-0.268555,0.05127
-0.465382,-0.498232,0.485636,-0.547121,10.913169,4.954061,-3.354988,-0.714336,-1.44007,0.269215,1.038086,-0.270752,0.03418
-0.466391,-0.496501,0.494819,-0.539556,11.194016,3.219073,-2.807971,-1.995958,-1.315843,0.257663,1.038086,-0.270752,0.014893
-0.468793,-0.493421,0.504838,-0.530949,10.922105,-0.10262,-2.805804,-2.453528,-1.214409,0.227495,1.040527,-0.275146,-0.002197
-0.47016,-0.491347,0.513137,-0.523659,10.454439,-3.370649,-2.637499,-1.94132,-1.133912,0.188399,1.036133,-0.277344,-0.01709
-0.468934,-0.491873,0.518093,-0.519367,9.843921,-5.016305,-2.269867,-0.784316,-1.063838,0.147801,1.03418,-0.279541,-0.032227
-0.46529,-0.494786,0.520129,-0.517841,9.570371,-4.182051,-1.700536,0.267505,-1.015862,0.122591,1.030029,-0.283936,-0.047119
-0.460656,-0.498732,0.520684,-0.51764,9.825017,-2.387217,-1.56742,0.752832,-0.957177,0.095217,1.030029,-0.286133,-0.044922
-0.456155,-0.502622,0.520973,-0.517572,9.935255,-1.373766,-1.655303,0.775665,-0.899476,0.072139,1.032227,-0.286133,-0.053467
-0.452015,-0.506166,0.521303,-0.517418,9.908628,-0.784658,-1.581782,0.694617,-0.838736,0.067966,1.027832,-0.283936,-0.064209
-0.448699,-0.5089,0.522219,-0.516699,9.988045,0.254055,-1.563143,0.41851,-0.77892,0.074642,1.034668,-0.288086,-0.072754
-0.446938,-0.510204,0.524437,-0.514689,9.740095,1.023119,-1.231625,-0.137634,-0.716876,0.080473,1.025879,-0.290527,-0.079102
-0.446837,-0.510096,0.528126,-0.511099,9.625752,0.671472,-0.585743,-0.750269,-0.690229,0.066165,1.025879,-0.28833,-0.089844
-0.447549,-0.509251,0.532543,-0.506716,9.749069,-0.696457,-0.557797,-1.057328,-0.675144,0.064964,1.025635,-0.279541,-0.094482
-0.447857,-0.508684,0.536653,-0.502661,9.737378,-2.243848,-0.697086,-0.925022,-0.68527,0.073768,1.019287,-0.290527,-0.102783
