// fs=100 nSamples=955
// frame=world
// origFName=data/neura-sparse01/rawimu/S02-Trial-Walk-1
// idx=1120,2074
ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3,gyr_1,gyr_2,gyr_3,mag_1,mag_2,mag_3
-0.450267,-0.465447,0.296982,-0.701726,4.773394,-1.68758,-4.388158,-2.563137,1.252841,-0.146728,0.973877,-0.330322,0.474121
-0.45694,-0.459058,0.303116,-0.698994,-0.513524,-7.877583,-4.455837,-2.214468,0.498679,-0.230469,0.974365,-0.339355,0.469971
-0.460502,-0.45721,0.309984,-0.694842,-1.509609,-12.044249,-2.020229,-1.704451,-0.518095,-0.134193,0.976563,-0.34375,0.448486
-0.460717,-0.459426,0.315406,-0.690787,0.755312,-11.492699,-0.673183,-0.81496,-1.152412,-0.044081,0.986084,-0.3479,0.441895
-0.45645,-0.467305,0.315417,-0.688325,4.825702,-7.315855,-1.691581,0.964825,-1.56844,-0.132559,0.992676,-0.341064,0.426514
-0.448301,-0.480363,0.309717,-0.68728,9.465532,-2.150682,-3.131758,2.678212,-1.876487,-0.329516,1.008057,-0.320313,0.425781
-0.438618,-0.495166,0.301806,-0.68654,13.10087,1.709445,-3.939003,3.302642,-1.979957,-0.411601,1.01416,-0.299805,0.407471
-0.430278,-0.507669,0.295067,-0.685616,15.203999,6.054741,-2.345962,2.798127,-1.707606,-0.357524,1.025146,-0.285889,0.402832
-0.42513,-0.516162,0.292081,-0.683762,14.335223,9.14755,-0.572126,1.557085,-1.383263,-0.257289,1.029785,-0.285645,0.39624
-0.42363,-0.520666,0.294527,-0.68022,12.266342,8.602967,-0.085279,0.001628,-1.263873,-0.105701,1.034424,-0.285645,0.383057
-0.424727,-0.522132,0.301019,-0.675554,10.013752,5.730855,-0.430906,-1.144769,-1.154303,0.045758,1.036377,-0.283203,0.367676
-0.426426,-0.522597,0.309035,-0.670486,8.360755,2.85857,-1.119741,-1.521275,-1.157412,0.150169,1.036865,-0.294434,0.346436
-0.428029,-0.522937,0.31779,-0.665085,7.643616,0.447519,-1.471432,-1.642985,-1.241257,0.219146,1.041992,-0.307861,0.331543
-0.429207,-0.523871,0.326624,-0.659286,7.808523,-1.29429,-1.34569,-1.582007,-1.398541,0.2124,1.048828,-0.307617,0.318359
-0.42976,-0.52559,0.335069,-0.653291,8.61929,-2.29968,-0.884844,-1.412086,-1.527128,0.185754,1.056152,-0.318604,0.28833
-0.429341,-0.528244,0.342235,-0.647688,9.263212,-2.980904,-0.494988,-1.034873,-1.565904,0.149262,1.061035,-0.325195,0.266602
-0.427885,-0.531903,0.347771,-0.642688,9.331489,-3.401911,-0.049715,-0.587957,-1.56085,0.094526,1.063232,-0.320557,0.249023
-0.425344,-0.536614,0.351567,-0.638379,9.185391,-3.802932,0.227178,-0.109293,-1.551745,0.034387,1.070068,-0.324707,0.236084
-0.421542,-0.542401,0.353598,-0.63488,9.092599,-3.95824,0.405563,0.398468,-1.538036,-0.000345,1.070068,-0.320068,0.220703
-0.416383,-0.549105,0.354048,-0.632265,8.962886,-4.004644,0.488025,0.887662,-1.523786,0.009656,1.076904,-0.319824,0.20752
-0.40982,-0.556577,0.353278,-0.630448,9.124688,-3.764255,0.767201,1.315162,-1.528417,0.065589,1.081543,-0.319824,0.19458
-0.401952,-0.56454,0.351326,-0.629523,9.205621,-3.288096,0.535532,1.71427,-1.489132,0.136471,1.088135,-0.315186,0.189941
-0.392738,-0.573,0.34829,-0.629382,9.25526,-2.480467,0.009365,2.096102,-1.468045,0.212188,1.085693,-0.310547,0.178955
-0.382722,-0.581496,0.344563,-0.629812,9.521697,-1.212671,-0.338066,2.319405,-1.41106,0.275603,1.087891,-0.308105,0.170166
-0.372602,-0.58966,0.340761,-0.630357,9.601585,0.176774,-0.376974,2.321951,-1.354999,0.312592,1.092529,-0.3125,0.159424
-0.362791,-0.597454,0.337494,-0.630499,9.832444,1.448232,-0.310057,2.164376,-1.376944,0.331003,1.092529,-0.310303,0.157227
-0.353629,-0.604687,0.334951,-0.630165,9.875787,2.289945,-0.274947,1.921054,-1.369509,0.339797,1.094727,-0.310303,0.141846
-0.345362,-0.611344,0.333424,-0.629136,9.835644,2.718611,-0.222913,1.599019,-1.395203,0.338802,1.092773,-0.319336,0.135742
-0.338015,-0.617414,0.332799,-0.627527,10.058086,2.657897,-0.288294,1.292325,-1.390955,0.332787,1.090576,-0.321533,0.124756
-0.331237,-0.62303,0.332538,-0.625727,10.093616,2.601075,-0.361413,1.134337,-1.34658,0.3231,1.092773,-0.319092,0.109619
-0.324878,-0.628361,0.33252,-0.623737,9.967809,2.658271,-0.202034,1.018874,-1.320244,0.308058,1.102051,-0.318848,0.094238
-0.318967,-0.633346,0.332956,-0.621509,9.866865,2.757486,-0.072651,0.868897,-1.309353,0.316369,1.0979,-0.330322,0.094482
-0.313582,-0.637905,0.333948,-0.619049,9.728213,2.872307,0.213108,0.689269,-1.283713,0.335303,1.097412,-0.323486,0.076904
-0.308812,-0.642052,0.335551,-0.616287,9.396587,2.965857,0.094781,0.490342,-1.270989,0.345492,1.104492,-0.325439,0.061768
-0.304642,-0.645934,0.337853,-0.61304,9.261806,2.590867,-0.226215,0.276819,-1.300958,0.349331,1.0979,-0.339111,0.044678
-0.300758,-0.649796,0.340529,-0.609385,9.235823,1.847405,-0.482859,0.166678,-1.357158,0.339014,1.0979,-0.33667,0.033936
-0.297001,-0.653716,0.343243,-0.6055,9.132109,1.215913,-0.576552,0.132132,-1.385354,0.310565,1.095947,-0.343506,0.020996
-0.293358,-0.657599,0.345784,-0.601612,9.40473,0.408646,-0.656257,0.136734,-1.365518,0.27686,1.102783,-0.3479,0.005859
-0.28968,-0.661282,0.347948,-0.598101,9.562722,-0.331246,-0.538611,0.200166,-1.269897,0.26716,1.098145,-0.345703,-0.009521
-0.285826,-0.664795,0.349728,-0.595013,9.434148,-0.788744,-0.711188,0.28993,-1.185867,0.273894,1.102783,-0.347656,-0.020264
-0.281276,-0.668535,0.350952,-0.592265,9.208052,-1.112119,-0.998473,0.484221,-1.182252,0.286288,1.098145,-0.347656,-0.029053
-0.275976,-0.672637,0.351777,-0.589619,8.645667,-1.171012,-0.637734,0.660523,-1.24416,0.302068,1.100586,-0.352295,-0.041992
-0.270036,-0.677139,0.352348,-0.586868,8.671929,-1.208247,-0.30965,0.790161,-1.33392,0.309603,1.096436,-0.361328,-0.056885
-0.263416,-0.681886,0.352557,-0.584249,9.037583,-1.153449,-0.60303,0.948371,-1.375826,0.330035,1.094238,-0.368164,-0.065186
-0.256225,-0.686639,0.352414,-0.581962,9.194281,-0.824203,-0.93145,1.089926,-1.350412,0.365855,1.0896,-0.368164,-0.082764
-0.248673,-0.691302,0.352052,-0.579934,9.486647,-0.326184,-0.92255,1.179875,-1.321038,0.39754,1.096436,-0.365723,-0.084961
-0.241083,-0.695666,0.351528,-0.578235,9.941177,0.203102,-0.692321,1.210968,-1.232912,0.416866,1.087646,-0.379395,-0.097656
-0.233589,-0.699689,0.350759,-0.576922,9.816878,0.608452,-0.504062,1.237838,-1.124079,0.414392,1.085449,-0.381592,-0.108398
-0.226323,-0.703421,0.349772,-0.575879,9.926962,0.72043,-0.424173,1.235213,-1.023651,0.390437,1.078613,-0.38623,-0.112549
-0.219409,-0.7068,0.348638,-0.575103,10.01587,0.926697,-0.191991,1.206585,-0.917066,0.366298,1.083496,-0.390625,-0.116699
-0.212856,-0.709893,0.3476,-0.574385,9.822752,1.158612,-0.080739,1.134887,-0.852197,0.360554,1.081543,-0.399658,-0.125244
-0.206619,-0.712711,0.346831,-0.573638,9.920808,1.374262,-0.440508,1.046347,-0.817124,0.380725,1.081299,-0.397461,-0.125244
-0.200896,-0.71513,0.346444,-0.572894,9.972014,1.695384,-0.699831,0.912117,-0.748018,0.403592,1.07959,-0.411133,-0.131348
-0.195846,-0.717026,0.346591,-0.572182,10.11544,1.799504,-1.426802,0.736952,-0.661514,0.440859,1.074951,-0.411133,-0.135742
-0.190982,-0.718605,0.347144,-0.57151,10.505717,1.801508,-2.095948,0.652775,-0.619414,0.500807,1.072998,-0.420166,-0.137451
-0.186357,-0.719821,0.347997,-0.570988,10.794223,1.938586,-2.540736,0.582125,-0.554328,0.548403,1.068604,-0.424805,-0.143799
-0.181948,-0.720839,0.348934,-0.570554,11.146954,1.643128,-2.868126,0.538801,-0.504004,0.552055,1.068848,-0.431641,-0.145752
-0.177714,-0.721747,0.349776,-0.570224,11.451804,1.064806,-2.821621,0.529007,-0.463845,0.530774,1.071533,-0.44043,-0.149902
-0.173662,-0.722647,0.350515,-0.56988,11.733653,0.520239,-2.373902,0.512027,-0.445718,0.494407,1.064941,-0.44751,-0.154053
-0.169875,-0.723428,0.35116,-0.569632,12.018866,0.038359,-1.685861,0.488158,-0.399251,0.463166,1.060059,-0.445313,-0.149658
