// fs=100 nSamples=955
// frame=world
// origFName=data/neura-sparse01/rawimu/S02-Trial-Walk-1
// idx=1120,2074
ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3,gyr_1,gyr_2,gyr_3,mag_1,mag_2,mag_3
-0.812627,-0.037952,0.215392,-0.540188,3.881514,-1.760351,8.917692,-0.009107,-0.015376,-0.027294,0.752197,-0.394287,0.693115
-0.812618,-0.038057,0.215593,-0.540114,3.857756,-1.66527,8.997274,-0.009192,-0.01442,-0.029227,0.752197,-0.394287,0.690918
-0.812589,-0.038138,0.215791,-0.540072,3.836586,-1.70075,8.994224,-0.014044,-0.009913,-0.029306,0.751953,-0.387695,0.690674
-0.812585,-0.038217,0.216024,-0.539981,3.86239,-1.746038,8.935543,-0.0176,-0.016668,-0.031191,0.754395,-0.39209,0.692871
-0.812591,-0.03834,0.216237,-0.539877,3.890907,-1.701815,9.024579,-0.009463,-0.017193,-0.037708,0.756592,-0.394287,0.688721
-0.812614,-0.038446,0.216444,-0.539752,3.93991,-1.695233,8.987176,-0.012021,-0.014447,-0.041093,0.756592,-0.396484,0.693115
-0.81261,-0.038552,0.21663,-0.539676,3.868377,-1.744804,8.933193,-0.012187,-0.008767,-0.043169,0.754395,-0.39209,0.690674
-0.812656,-0.038631,0.216772,-0.539544,3.921644,-1.79469,8.942349,-0.009962,-0.000153,-0.043938,0.752197,-0.394287,0.688721
-0.812722,-0.03873,0.216885,-0.539392,3.918975,-1.724857,8.949394,-0.006943,0.004815,-0.057228,0.758789,-0.39209,0.690674
-0.812829,-0.038832,0.216953,-0.539196,3.846005,-1.788541,8.877382,-0.001278,0.011743,-0.06251,0.754395,-0.39209,0.690674
-0.81293,-0.038959,0.217024,-0.539006,3.898616,-1.759474,8.981958,-0.000315,0.009974,-0.069363,0.754395,-0.39209,0.688721
-0.81307,-0.039087,0.217109,-0.538751,3.895569,-1.71896,8.951523,-0.001743,0.007159,-0.076626,0.75,-0.39209,0.690918
-0.813204,-0.039236,0.217194,-0.538504,3.971146,-1.77695,8.906913,0.000541,0.005436,-0.07992,0.758789,-0.39209,0.686523
-0.813338,-0.039346,0.217296,-0.538252,3.861976,-1.462594,9.031193,-0.006459,0.006027,-0.074599,0.75415,-0.387695,0.692627
-0.81339,-0.039463,0.217508,-0.53808,3.821903,-1.523944,9.113586,-0.015042,-0.014352,-0.057666,0.75415,-0.387695,0.69043
-0.813397,-0.039593,0.217877,-0.53791,3.832763,-1.676463,9.078942,-0.027239,-0.044304,-0.046343,0.756592,-0.39209,0.688721
-0.813394,-0.03973,0.218354,-0.53771,3.793496,-1.749083,9.071489,-0.040338,-0.062776,-0.053438,0.758789,-0.39209,0.679932
-0.813397,-0.039943,0.218972,-0.53744,3.848481,-1.728919,9.050034,-0.044954,-0.094928,-0.063777,0.756592,-0.39209,0.688721
-0.813396,-0.040211,0.219671,-0.537136,3.864772,-1.879445,8.977524,-0.050146,-0.111884,-0.081217,0.765137,-0.385254,0.688232
-0.81347,-0.040484,0.220417,-0.536698,3.970381,-1.821548,8.955396,-0.056791,-0.120353,-0.100539,0.758545,-0.389893,0.686279
-0.813557,-0.040761,0.22124,-0.536205,3.880485,-1.69544,9.003196,-0.067861,-0.132856,-0.112037,0.763184,-0.39209,0.686523
-0.813604,-0.041138,0.222197,-0.53571,3.847415,-1.608089,9.112723,-0.0648,-0.167401,-0.109507,0.762939,-0.389893,0.677734
-0.813606,-0.041594,0.22333,-0.535199,3.845981,-1.664812,9.117336,-0.074116,-0.205143,-0.117567,0.771729,-0.385498,0.681641
-0.813596,-0.042209,0.22469,-0.534598,3.737934,-1.885664,9.127308,-0.073654,-0.261959,-0.127997,0.769531,-0.387695,0.675293
-0.813574,-0.043036,0.2263,-0.533885,3.796151,-1.92323,9.143917,-0.072824,-0.32571,-0.157354,0.771729,-0.389893,0.67334
-0.813573,-0.044133,0.228248,-0.532968,3.667991,-1.942247,9.207858,-0.07227,-0.41138,-0.197237,0.782715,-0.389893,0.67334
-0.813533,-0.045653,0.230523,-0.53192,3.756229,-1.864065,9.159777,-0.049334,-0.510125,-0.243359,0.784668,-0.383301,0.668457
-0.813512,-0.047546,0.233158,-0.530637,3.821206,-1.853557,9.259468,-0.032511,-0.61213,-0.28485,0.787109,-0.387695,0.664551
-0.813418,-0.049739,0.23623,-0.529219,4.007819,-1.91223,9.128132,-0.039587,-0.718257,-0.317477,0.795654,-0.385498,0.655762
-0.813336,-0.052276,0.239666,-0.527552,3.894143,-1.905799,9.16682,-0.030194,-0.817373,-0.363345,0.806152,-0.372314,0.654785
-0.813166,-0.055118,0.243567,-0.525737,4.058916,-1.750493,9.296098,-0.039535,-0.929453,-0.395109,0.80835,-0.372314,0.641846
-0.812955,-0.058261,0.247975,-0.523659,4.048274,-1.870038,9.270705,-0.052538,-1.050025,-0.435496,0.816895,-0.36792,0.641602
-0.812605,-0.061942,0.253007,-0.521368,3.995128,-1.825775,9.300561,-0.037785,-1.21834,-0.471022,0.832275,-0.36792,0.630615
-0.812065,-0.066195,0.25879,-0.518842,4.130879,-1.812812,9.28052,-0.034241,-1.411394,-0.512895,0.84082,-0.363525,0.624023
-0.8113,-0.071048,0.265315,-0.516094,4.223053,-1.826953,9.30985,-0.023415,-1.609537,-0.547202,0.858398,-0.361328,0.606445
-0.810298,-0.076272,0.272613,-0.513109,4.179801,-1.84916,9.286443,-0.051049,-1.788479,-0.569637,0.873535,-0.354736,0.595215
-0.809037,-0.081954,0.280749,-0.509826,4.365532,-1.765444,9.246825,-0.080206,-1.989395,-0.609537,0.884277,-0.352783,0.575684
