// fs=100 nSamples=955
// frame=world
// origFName=data/neura-sparse01/rawimu/S02-Trial-Walk-1
// idx=1120,2074
ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3,gyr_1,gyr_2,gyr_3,mag_1,mag_2,mag_3
-0.368653,-0.62391,0.458449,-0.514447,9.383299,-0.047981,-1.189111,-0.468902,-0.46579,0.233197,1.012695,-0.34668,-0.174805
-0.36865,-0.623496,0.461726,-0.512015,9.393345,-0.397523,-1.228152,-0.572744,-0.497771,0.264417,1.010254,-0.34668,-0.177002
-0.368565,-0.62309,0.465082,-0.509527,9.465626,-0.728172,-1.199086,-0.590894,-0.515412,0.276902,1.008057,-0.351074,-0.189697
-0.368468,-0.622736,0.468342,-0.507037,9.660215,-0.896392,-1.117953,-0.56477,-0.519257,0.262509,1.003418,-0.351074,-0.196045
-0.368256,-0.622514,0.471228,-0.504786,9.858735,-1.127679,-0.993318,-0.491776,-0.481773,0.23153,1.008301,-0.357666,-0.202393
-0.367925,-0.622377,0.473681,-0.502895,9.903278,-1.245358,-0.935079,-0.38652,-0.428349,0.209221,0.999023,-0.355713,-0.210938
-0.367376,-0.622387,0.475654,-0.50142,9.811359,-1.206267,-0.907573,-0.267308,-0.373363,0.186946,1.001465,-0.362305,-0.215088
-0.366737,-0.622417,0.47735,-0.500238,9.715628,-0.887312,-0.879381,-0.195253,-0.329294,0.181475,1.001465,-0.35791,-0.219482
-0.366213,-0.622391,0.479049,-0.499029,9.545855,-0.541479,-0.85646,-0.220247,-0.31404,0.17338,0.996826,-0.355713,-0.22168
-0.365733,-0.622369,0.48086,-0.497664,9.388971,-0.213932,-0.967848,-0.235661,-0.340986,0.171426,0.992188,-0.360107,-0.228027
-0.36531,-0.622346,0.48277,-0.496153,9.364791,0.109886,-0.840032,-0.282659,-0.357602,0.167256,0.994629,-0.360107,-0.230225
-0.365059,-0.622318,0.484964,-0.494229,9.372638,0.383239,-0.72181,-0.359031,-0.415714,0.15562,0.99707,-0.362305,-0.236572
-0.364964,-0.622274,0.487415,-0.491939,9.40151,0.360909,-0.862341,-0.453837,-0.46023,0.147155,0.994385,-0.355713,-0.245361
-0.365045,-0.622121,0.490177,-0.489319,8.96601,0.200447,-0.827907,-0.526408,-0.499848,0.155638,0.994629,-0.35791,-0.251709
-0.364856,-0.622111,0.493233,-0.486394,8.752208,0.066961,-0.873626,-0.561299,-0.596063,0.181759,0.992432,-0.360107,-0.262207
-0.364836,-0.622145,0.496625,-0.482902,9.104858,0.007809,-1.165231,-0.644328,-0.681822,0.161903,0.98999,-0.360352,-0.275146
-0.364934,-0.622301,0.500002,-0.479127,9.388225,-0.361398,-1.592585,-0.700134,-0.712965,0.115646,0.985352,-0.360352,-0.283691
-0.365281,-0.62244,0.503313,-0.4752,9.642297,-0.528993,-1.842083,-0.718085,-0.701108,0.073182,0.985352,-0.360352,-0.292236
-0.365749,-0.622563,0.506364,-0.471421,9.723337,-0.729794,-1.992228,-0.71788,-0.649301,0.042486,0.98291,-0.355957,-0.301025
-0.366074,-0.622768,0.509207,-0.467823,9.640013,-0.83315,-1.704733,-0.636191,-0.635679,0.034897,0.985352,-0.355957,-0.307373
-0.366059,-0.623122,0.511889,-0.464423,9.401413,-0.82218,-1.273858,-0.567588,-0.64592,0.046194,0.98291,-0.35376,-0.313965
-0.36587,-0.623464,0.514677,-0.46102,9.217657,-0.801407,-1.119104,-0.540463,-0.675145,0.07804,0.97583,-0.351807,-0.32251
-0.365484,-0.623853,0.517729,-0.457368,9.149845,-0.688666,-1.214774,-0.578896,-0.745802,0.104657,0.980469,-0.347168,-0.339844
-0.365177,-0.62426,0.521014,-0.45331,9.360841,-0.719291,-1.496241,-0.623542,-0.809645,0.094714,0.973633,-0.349609,-0.346191
-0.364858,-0.624798,0.524164,-0.449174,9.57604,-0.823606,-1.659616,-0.63561,-0.820009,0.059896,0.973633,-0.349609,-0.354736
-0.36473,-0.62532,0.527142,-0.445048,9.665159,-0.877454,-1.740498,-0.624957,-0.788171,0.024253,0.964355,-0.347656,-0.367676
-0.364557,-0.625905,0.529941,-0.441026,9.724001,-0.842276,-1.772289,-0.607063,-0.768954,0.006164,0.964111,-0.341064,-0.382813
-0.364435,-0.626445,0.532787,-0.436911,9.704331,-0.668215,-1.633914,-0.604658,-0.774819,0.003785,0.961914,-0.341064,-0.38916
-0.364296,-0.627006,0.535648,-0.432704,9.760346,-0.563,-1.633575,-0.638181,-0.791013,4.2e-05,0.959229,-0.334473,-0.397949
-0.364452,-0.627397,0.538689,-0.428207,9.862171,-0.508519,-1.790716,-0.706234,-0.795426,-0.007351,0.96167,-0.338867,-0.408447
-0.364727,-0.627695,0.541786,-0.423605,9.743609,-0.469506,-1.936231,-0.772105,-0.790559,-0.006762,0.956787,-0.327881,-0.419434
-0.365169,-0.627893,0.545002,-0.418777,9.799636,-0.394254,-1.971023,-0.834385,-0.804103,-0.012304,0.954346,-0.325684,-0.430176
-0.365703,-0.628066,0.548148,-0.413918,10.150876,-0.51739,-1.905714,-0.845686,-0.787572,-0.027579,0.951904,-0.319336,-0.441162
-0.366273,-0.628197,0.551017,-0.409381,10.440411,-0.665194,-1.752262,-0.794603,-0.722744,-0.038147,0.945068,-0.321533,-0.451904
-0.366935,-0.628289,0.553674,-0.40504,10.67354,-0.659231,-1.851652,-0.770524,-0.665889,-0.052843,0.949463,-0.312744,-0.460693
-0.367775,-0.628306,0.55619,-0.400781,10.930474,-0.472026,-2.051477,-0.777511,-0.622728,-0.071489,0.94458,-0.30835,-0.473633
-0.368695,-0.628296,0.558615,-0.396557,10.9279,-0.197412,-2.289139,-0.778685,-0.597469,-0.082971,0.947021,-0.30835,-0.47998
-0.369581,-0.628301,0.561009,-0.392321,10.979024,0.222464,-2.088341,-0.771796,-0.604832,-0.087591,0.9375,-0.302002,-0.490967
-0.370368,-0.628362,0.563383,-0.388057,11.237627,0.269658,-1.453178,-0.757411,-0.619325,-0.089753,0.9375,-0.299805,-0.493164
-0.37129,-0.628299,0.565778,-0.383771,11.480829,0.02785,-0.832183,-0.78674,-0.601997,-0.086376,0.939453,-0.290771,-0.50415
-0.372598,-0.627939,0.568209,-0.379476,11.547663,-0.20055,-0.293375,-0.86205,-0.53602,-0.077499,0.934814,-0.284424,-0.510498
-0.37439,-0.627212,0.570713,-0.375132,11.662477,-0.301734,0.09509,-0.960411,-0.468331,-0.067881,0.936768,-0.277832,-0.517334
-0.37676,-0.626081,0.57329,-0.370692,11.595912,-0.386719,0.218773,-1.080474,-0.385957,-0.06228,0.934326,-0.273438,-0.525879
-0.379582,-0.624667,0.575899,-0.366127,11.612941,-0.651053,0.268531,-1.174208,-0.334942,-0.070148,0.931641,-0.260254,-0.532715
-0.382611,-0.623144,0.578382,-0.361628,12.288287,-1.210237,0.369232,-1.192222,-0.281561,-0.081966,0.936279,-0.255615,-0.539307
-0.386078,-0.62135,0.580477,-0.35765,13.089904,-1.64387,0.392366,-1.178439,-0.120791,-0.092213,0.929199,-0.255859,-0.54126
-0.390287,-0.619065,0.582152,-0.354307,13.571482,-1.534109,-0.035864,-1.205711,0.115947,-0.090079,0.937988,-0.242432,-0.541748
-0.395247,-0.616204,0.583612,-0.351382,13.682725,-1.235659,-0.459708,-1.278916,0.308544,-0.07203,0.942383,-0.233643,-0.544189
-0.400542,-0.613141,0.584521,-0.349227,14.084788,-1.070198,-0.452462,-1.208389,0.504373,-0.077384,0.951416,-0.231201,-0.537842
-0.406269,-0.609847,0.584581,-0.348277,14.012069,-0.710259,-0.466761,-1.078672,0.782525,-0.089772,0.958252,-0.222168,-0.538086
-0.412551,-0.606254,0.5837,-0.348642,13.578486,-0.274607,-1.22077,-0.952334,1.109334,-0.099599,0.962402,-0.213379,-0.523193
-0.419067,-0.602529,0.581909,-0.350319,12.942313,0.045226,-1.84565,-0.774072,1.375593,-0.104755,0.967285,-0.217529,-0.514648
-0.425727,-0.598736,0.579167,-0.353324,12.346294,0.150377,-1.592219,-0.576769,1.641263,-0.108092,0.983154,-0.208496,-0.499756
-0.432971,-0.594579,0.57546,-0.357572,11.61993,0.083945,-0.920618,-0.464523,1.961211,-0.119161,0.992188,-0.203857,-0.474365
-0.440658,-0.590239,0.57088,-0.362676,11.208421,-0.127555,-1.103608,-0.373173,2.207044,-0.157175,1.005859,-0.199219,-0.455078
-0.448311,-0.586035,0.56503,-0.369218,11.391904,0.101367,-1.845176,-0.099723,2.470487,-0.195706,1.017334,-0.201172,-0.431641
-0.455621,-0.58189,0.557993,-0.377435,11.998604,0.45196,-2.473687,0.221665,2.734879,-0.163816,1.031006,-0.19873,-0.401611
-0.462415,-0.577508,0.549885,-0.387664,12.57531,0.800761,-3.002317,0.566659,3.022087,-0.041779,1.042725,-0.200684,-0.367432
-0.469118,-0.572276,0.541771,-0.398638,12.357945,1.501856,-4.113483,0.5798,3.169415,0.129087,1.061279,-0.211182,-0.330566
-0.475193,-0.566689,0.534161,-0.409546,12.054898,2.240096,-4.876059,0.572443,3.069816,0.267194,1.065918,-0.211182,-0.296387
-0.480613,-0.56099,0.527177,-0.419983,11.995581,2.858854,-4.569532,0.532876,2.901138,0.360871,1.075439,-0.219727,-0.263916
-0.48574,-0.555125,0.52095,-0.42954,11.4995,3.124516,-4.152253,0.395067,2.707834,0.401539,1.080078,-0.219727,-0.236084
-0.490613,-0.549291,0.515533,-0.437955,10.900142,3.261742,-3.647839,0.236217,2.478018,0.400893,1.091797,-0.223877,-0.206055
-0.495588,-0.54334,0.510794,-0.445268,11.173595,3.576162,-3.010352,0.041846,2.306715,0.368921,1.092041,-0.237061,-0.186523
-0.50116,-0.536913,0.506402,-0.451796,11.738082,3.876524,-2.62277,-0.182569,2.294779,0.325808,1.098877,-0.236816,-0.160645
-0.507444,-0.529973,0.501942,-0.457913,11.790736,4.037583,-2.4536,-0.344593,2.371396,0.263512,1.092285,-0.241455,-0.126221
-0.514035,-0.522877,0.497376,-0.463665,11.447402,3.855553,-2.186227,-0.421349,2.393223,0.20413,1.101318,-0.241211,-0.102783
-0.520809,-0.515679,0.492958,-0.468856,11.231695,3.505514,-1.654791,-0.463933,2.349542,0.15258,1.106201,-0.243408,-0.083496
-0.527597,-0.508519,0.488457,-0.473773,11.233834,2.889862,-1.224083,-0.537342,2.325036,0.11302,1.110596,-0.236816,-0.049316
-0.534673,-0.501067,0.484041,-0.478289,11.408504,2.150469,-1.204791,-0.592196,2.333079,0.080633,1.108398,-0.245605,-0.027588
-0.541658,-0.493562,0.479342,-0.482942,11.342884,1.407981,-1.163604,-0.600911,2.371557,0.080693,1.105957,-0.241211,0
-0.548648,-0.485744,0.474647,-0.487595,10.972252,0.790884,-1.248311,-0.590733,2.402803,0.112626,1.106445,-0.252197,0.019775
-0.555205,-0.477922,0.469799,-0.492571,10.44886,0.116325,-1.400773,-0.548429,2.409337,0.173841,1.108643,-0.254395,0.049805
-0.561288,-0.470214,0.46478,-0.49783,9.885394,-0.385565,-1.512867,-0.404983,2.400094,0.228752,1.104004,-0.254395,0.075439
-0.566605,-0.463109,0.459183,-0.503626,9.415536,-0.6787,-1.429931,-0.199698,2.383604,0.250922,1.094971,-0.254639,0.103516
-0.571425,-0.456641,0.452977,-0.50967,8.812306,-0.834992,-1.250644,0.035942,2.365543,0.218793,1.095215,-0.26123,0.129395
-0.575612,-0.451192,0.445868,-0.516041,8.168558,-0.916479,-1.145032,0.298491,2.337703,0.141349,1.090332,-0.254883,0.154785
-0.579294,-0.446803,0.437951,-0.52248,7.57125,-0.990772,-1.430529,0.583961,2.281538,0.038819,1.088135,-0.261475,0.187256
-0.582174,-0.443861,0.429089,-0.529097,7.044775,-0.992163,-1.84064,0.909206,2.186336,-0.072885,1.085693,-0.25708,0.214844
