// fs=100 nSamples=955
// frame=world
// origFName=data/neura-sparse01/rawimu/S02-Trial-Walk-1
// idx=1120,2074
ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3,gyr_1,gyr_2,gyr_3,mag_1,mag_2,mag_3
0.69664,-0.279586,-0.401062,-0.525046,8.390887,0.838233,3.945657,0.218802,0.084762,-0.395696,0.891357,0.421143,0.461914
0.696034,-0.278097,-0.402013,-0.525912,8.265862,0.851827,3.92561,0.214458,0.039958,-0.361375,0.886719,0.425537,0.459717
0.695528,-0.276756,-0.402901,-0.52661,8.192465,0.882449,3.902961,0.202579,0.030729,-0.317516,0.884277,0.427734,0.46167
0.695026,-0.275704,-0.403714,-0.527201,8.117076,0.942231,3.879279,0.166895,0.006302,-0.269409,0.884521,0.425537,0.45752
0.694558,-0.274952,-0.404441,-0.527654,8.158118,1.058771,3.804036,0.125787,-0.019297,-0.222895,0.884277,0.43457,0.457031
0.694104,-0.274406,-0.405073,-0.52805,8.201322,1.084296,3.670253,0.095281,-0.028223,-0.187649,0.875244,0.431885,0.459229
0.693724,-0.273957,-0.405609,-0.528371,8.207522,1.13742,3.561314,0.078906,-0.024999,-0.160428,0.881836,0.434326,0.461426
0.693286,-0.273717,-0.406124,-0.528674,8.255592,1.122145,3.499962,0.051422,-0.049697,-0.140556,0.884277,0.432129,0.459229
0.69281,-0.273657,-0.406687,-0.528897,8.362984,1.023882,3.28922,0.030621,-0.082957,-0.126734,0.881836,0.434326,0.457031
0.692293,-0.273755,-0.407243,-0.529095,8.530732,0.981491,3.189596,0.012698,-0.102491,-0.110852,0.879639,0.438965,0.45459
0.691801,-0.273925,-0.407781,-0.529236,8.63516,1.000782,3.105839,0.001946,-0.109688,-0.096844,0.888672,0.436768,0.457031
0.691293,-0.274194,-0.408331,-0.529337,8.719533,0.877887,3.04564,-0.003402,-0.123992,-0.081419,0.888428,0.443604,0.452393
0.690842,-0.27447,-0.40896,-0.529297,8.906582,1.00697,2.990486,0.013784,-0.140046,-0.06403,0.884033,0.438965,0.452393
0.690415,-0.274718,-0.409538,-0.529279,9.049936,1.130929,3.06565,0.016042,-0.125208,-0.059105,0.879639,0.438965,0.450195
0.690028,-0.274916,-0.40992,-0.529384,9.133553,1.092868,3.136011,-0.009847,-0.084351,-0.070057,0.88623,0.438965,0.45459
0.689681,-0.275081,-0.409996,-0.529692,9.196583,1.174303,3.154665,-0.046111,-0.023621,-0.074706,0.884033,0.436768,0.452637
0.689378,-0.275271,-0.40982,-0.530124,9.108742,1.239529,3.165093,-0.090113,0.018237,-0.076292,0.890869,0.439209,0.456787
0.68908,-0.275568,-0.409455,-0.530639,9.06598,1.307579,3.194346,-0.124093,0.038563,-0.063641,0.881836,0.438965,0.45459
0.688868,-0.275948,-0.409022,-0.531051,8.950234,1.295796,3.234218,-0.136808,0.039923,-0.034102,0.888428,0.439209,0.45459
0.688685,-0.276432,-0.408532,-0.531414,8.852931,1.26586,3.224804,-0.145025,0.037216,-0.007767,0.881836,0.441162,0.456787
0.688582,-0.276975,-0.408055,-0.53163,8.748971,1.249925,3.231203,-0.14185,0.026798,0.020238,0.884277,0.432129,0.457031
0.688476,-0.277682,-0.407533,-0.531799,8.633495,1.178286,3.211912,-0.158439,0.013162,0.047424,0.879639,0.436523,0.461182
0.68838,-0.278485,-0.407042,-0.53188,8.586328,1.007677,3.172735,-0.167774,-0.005893,0.061483,0.886475,0.436768,0.461426
0.688205,-0.279433,-0.406575,-0.531967,8.606789,0.928554,3.212486,-0.181467,-0.031109,0.06926,0.888672,0.432373,0.463623
0.687992,-0.280489,-0.406194,-0.531977,8.732007,0.826485,3.100987,-0.191685,-0.061534,0.07348,0.888916,0.429932,0.459473
0.687716,-0.281608,-0.405955,-0.531925,8.937658,0.86948,3.092634,-0.175185,-0.095812,0.07731,0.886719,0.427734,0.457275
0.687382,-0.282753,-0.405928,-0.53177,9.187668,1.056253,3.065722,-0.15976,-0.138747,0.070512,0.888916,0.42334,0.464111
0.686935,-0.283933,-0.406064,-0.531614,9.54521,1.167745,3.047587,-0.14431,-0.173985,0.056978,0.884521,0.423096,0.459717
0.686476,-0.285052,-0.406359,-0.531383,9.868087,1.309547,3.124794,-0.12276,-0.194656,0.047217,0.895752,0.42334,0.461914
0.685906,-0.286174,-0.406681,-0.53127,10.239149,1.371751,3.156076,-0.125928,-0.201294,0.02342,0.88916,0.421143,0.457764
0.685282,-0.287219,-0.407061,-0.531221,10.549141,1.381086,3.072174,-0.127844,-0.201702,-0.00606,0.893555,0.42334,0.461914
0.684575,-0.288128,-0.407344,-0.531423,10.809189,1.507909,3.107084,-0.133152,-0.166914,-0.048569,0.893555,0.421143,0.455566
0.683864,-0.288866,-0.40749,-0.531825,10.951714,1.680956,3.093794,-0.152356,-0.118023,-0.088619,0.900391,0.421387,0.453369
0.683038,-0.289564,-0.407435,-0.532549,11.055937,1.855716,3.038379,-0.19077,-0.076075,-0.131293,0.895508,0.427979,0.459473
0.682202,-0.290184,-0.407094,-0.533542,11.140088,1.995173,3.054648,-0.243568,-0.014919,-0.164189,0.895752,0.418945,0.459961
0.681217,-0.290851,-0.406484,-0.534902,10.986675,2.097346,3.019477,-0.30406,0.025485,-0.203345,0.895752,0.425781,0.459717
0.680064,-0.291661,-0.405799,-0.536446,10.838891,2.124292,2.748811,-0.369423,0.0179,-0.237943,0.893555,0.421143,0.462158
