// fs=100 nSamples=955
// frame=world
// origFName=data/neura-sparse01/rawimu/S02-Trial-Walk-1
// idx=1120,2074
ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3,gyr_1,gyr_2,gyr_3,mag_1,mag_2,mag_3
0.524505,0.162829,-0.732648,-0.402005,14.845302,2.867301,-3.122335,-1.114082,-0.0061,-2.365258,0.468994,0.889648,-0.433838
0.52029,0.168327,-0.72833,-0.412915,14.592295,2.770444,-3.361443,-1.223112,-0.057323,-2.448624,0.452393,0.906982,-0.427979
0.515725,0.17362,-0.723648,-0.42452,14.494423,2.338416,-3.77963,-1.363605,-0.111337,-2.529156,0.437744,0.926514,-0.413574
0.510735,0.179058,-0.719107,-0.435859,14.167567,1.468295,-4.221963,-1.28402,-0.165031,-2.55763,0.41626,0.945801,-0.410156
0.50511,0.185253,-0.715319,-0.445942,13.430223,2.654832,-4.162897,-0.93728,-0.223066,-2.562884,0.399414,0.963135,-0.408691
0.499033,0.191705,-0.711993,-0.455281,12.999897,4.931098,-3.992161,-0.747414,-0.282999,-2.551991,0.380615,0.973877,-0.400391
0.493011,0.197791,-0.708308,-0.464886,12.301695,6.033369,-4.625224,-0.856085,-0.283767,-2.530787,0.359131,0.991211,-0.388184
0.48773,0.202393,-0.703599,-0.475505,11.353915,4.444292,-5.314192,-1.271431,-0.254633,-2.397087,0.337891,1.006104,-0.382324
0.48331,0.206056,-0.698655,-0.485627,10.615126,1.009073,-5.171056,-1.349133,-0.181117,-2.139145,0.32373,1.019043,-0.378418
0.479552,0.209319,-0.694439,-0.493933,9.512789,-1.215394,-4.464396,-1.092309,-0.121433,-1.818829,0.316406,1.025635,-0.372314
0.47589,0.213413,-0.692186,-0.49886,8.030482,-0.862956,-3.551147,-0.35178,-0.074363,-1.512894,0.306641,1.038574,-0.370605
0.472818,0.216079,-0.689791,-0.503925,6.583967,3.687556,-1.696188,-0.547898,-0.125765,-1.281746,0.299316,1.053955,-0.366943
0.470035,0.216661,-0.686211,-0.511117,5.287228,7.031422,-1.974893,-1.168582,-0.277615,-1.211339,0.289795,1.058105,-0.349609
0.468947,0.212951,-0.681238,-0.520246,6.5282,4.437227,-1.394329,-2.055626,-0.434788,-0.697693,0.287109,1.069092,-0.339355
0.468924,0.207797,-0.676883,-0.527977,5.283636,2.713518,-2.015681,-1.979855,-0.44014,-0.226359,0.291016,1.08252,-0.320313
0.470134,0.199537,-0.67153,-0.536849,4.982814,1.452165,-1.712476,-2.584262,-0.55285,0.16921,0.295166,1.091309,-0.296875
0.47237,0.190002,-0.666248,-0.544867,5.151873,-1.098464,-0.964072,-2.620853,-0.526848,0.540374,0.310791,1.098389,-0.277588
0.475183,0.179607,-0.661933,-0.551169,5.196679,-2.575236,0.215025,-2.391845,-0.5672,0.910182,0.324463,1.10083,-0.255859
0.477897,0.169353,-0.659597,-0.554857,5.134574,-1.908263,1.135467,-1.808707,-0.661448,1.206574,0.338135,1.101074,-0.238525
0.480757,0.15927,-0.659223,-0.555815,5.307498,-0.902048,1.166985,-1.221361,-0.715247,1.520717,0.358643,1.10376,-0.22998
0.484071,0.148981,-0.660278,-0.554538,5.133782,0.012812,0.984429,-0.8003,-0.7476,1.865764,0.381592,1.104248,-0.232178
0.487769,0.137654,-0.662048,-0.55211,4.938892,-0.451513,0.2706,-0.682584,-0.843523,2.171116,0.404785,1.0979,-0.227539
0.491682,0.126038,-0.665273,-0.547517,4.734799,-2.329612,-0.652803,-0.267539,-0.932816,2.491378,0.434814,1.094238,-0.23584
0.495612,0.11529,-0.671179,-0.53907,5.276923,-3.175687,-0.900456,0.622057,-0.998269,2.817108,0.469727,1.081543,-0.254639
0.499658,0.105296,-0.679182,-0.527226,6.470572,-2.17095,-0.335972,1.377844,-1.034611,3.120746,0.509521,1.064697,-0.275635
0.503925,0.095338,-0.688229,-0.513138,7.919873,-0.495453,0.506984,1.790413,-1.054353,3.377801,0.544922,1.045654,-0.305176
0.508469,0.085244,-0.697515,-0.497661,9.105954,1.241665,1.404873,1.988549,-1.031185,3.57724,0.582764,1.015381,-0.332031
0.513417,0.074313,-0.70621,-0.481818,9.84542,2.596172,2.102974,1.88757,-0.988292,3.753032,0.622559,1.000732,-0.353027
0.518859,0.062713,-0.714335,-0.465379,10.181286,3.062743,2.54303,1.841964,-0.919325,3.956177,0.669678,0.975342,-0.38208
0.5248,0.050241,-0.721763,-0.448463,10.228751,3.576235,2.235613,1.747779,-0.847401,4.159495,0.703369,0.936279,-0.406738
0.531305,0.036436,-0.727829,-0.432032,10.630516,4.698299,1.786481,1.410691,-0.750841,4.346454,0.748535,0.901855,-0.422607
0.538291,0.020921,-0.732444,-0.41633,11.161192,5.280879,1.32214,0.993636,-0.676588,4.539845,0.79126,0.867188,-0.436279
0.545684,0.004202,-0.736035,-0.40058,11.566371,5.200396,1.00075,0.784423,-0.609929,4.760011,0.836426,0.830566,-0.449951
0.553272,-0.013773,-0.738675,-0.384784,12.066259,4.979167,0.550297,0.57746,-0.575002,4.955731,0.881592,0.789551,-0.458984
0.561005,-0.032618,-0.740353,-0.3689,13.239666,4.294523,0.469549,0.420931,-0.517359,5.116886,0.92749,0.735352,-0.476318
0.56876,-0.050984,-0.741913,-0.351395,13.582029,4.04784,0.127462,0.706265,-0.473165,5.221069,0.975586,0.683105,-0.480957
0.576333,-0.068843,-0.743158,-0.332891,14.16361,4.545731,0.126527,0.887883,-0.441778,5.259209,1.016846,0.626465,-0.493896
0.583756,-0.08617,-0.743919,-0.313669,14.435983,5.333917,0.366842,1.022477,-0.380222,5.250007,1.054199,0.556641,-0.50415
0.590992,-0.102838,-0.744258,-0.293653,14.905438,5.873424,0.392554,1.187029,-0.333709,5.24975,1.089355,0.484375,-0.514404
0.598082,-0.118439,-0.744371,-0.272364,15.226168,6.820938,0.138126,1.487408,-0.289991,5.22806,1.120117,0.407715,-0.522217
0.60504,-0.133005,-0.744108,-0.250078,15.409373,7.544986,-0.309004,1.735077,-0.234149,5.204326,1.141846,0.326416,-0.525635
0.611998,-0.146014,-0.743613,-0.226228,15.297401,7.413571,-0.859889,2.145722,-0.168339,5.159046,1.147949,0.233643,-0.535156
0.619074,-0.157134,-0.742795,-0.200781,15.226187,6.941072,-1.381301,2.602545,-0.073733,5.097307,1.163086,0.143555,-0.53833
0.626249,-0.166835,-0.74133,-0.174379,15.560079,6.283908,-1.840833,2.898033,0.048821,5.020422,1.166748,0.057373,-0.535156
0.633526,-0.175296,-0.738995,-0.147657,15.861379,5.707673,-2.266479,3.07312,0.204782,4.918022,1.156738,-0.033447,-0.52124
0.640879,-0.182789,-0.735701,-0.120855,16.051256,5.241323,-2.800031,3.182973,0.363326,4.812619,1.144043,-0.115479,-0.505127
0.648004,-0.189543,-0.731624,-0.094291,15.992501,5.299009,-3.413188,3.214192,0.456522,4.704806,1.124268,-0.19751,-0.480713
0.654678,-0.195749,-0.726935,-0.068146,15.495035,6.017503,-4.00277,3.196321,0.495949,4.577056,1.090576,-0.273438,-0.460693
0.660398,-0.202113,-0.7219,-0.043407,14.762699,7.185935,-4.592371,2.928105,0.455622,4.4245,1.061279,-0.340332,-0.440918
0.664736,-0.209222,-0.716883,-0.020751,13.884028,8.629504,-5.130246,2.474019,0.330625,4.236958,1.029053,-0.394043,-0.410889
