// fs=100 nSamples=955
// frame=world
// origFName=data/neura-sparse01/rawimu/S02-Trial-Walk-1
// idx=1120,2074
ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3,gyr_1,gyr_2,gyr_3,mag_1,mag_2,mag_3
-0.62954,-0.19251,-0.042681,-0.75153,5.440415,2.668149,10.144542,1.080461,1.872456,-0.827319,0.170654,-0.056641,0.979248
-0.631135,-0.188868,-0.053604,-0.750416,6.919225,2.844479,10.540685,1.132246,1.87438,-0.842044,0.155029,-0.04126,0.989258
-0.632742,-0.18481,-0.065282,-0.749147,8.010938,3.222051,10.588966,1.194159,2.028367,-0.906917,0.134766,-0.026367,1.001709
-0.63446,-0.17987,-0.077645,-0.747715,7.837357,3.42626,10.076899,1.183323,2.239117,-0.968442,0.112305,-0.004395,1.005127
-0.636007,-0.174191,-0.090107,-0.746346,6.939793,2.944719,8.947409,1.109645,2.367891,-0.962313,0.087646,0.012939,1.010986
-0.637217,-0.168387,-0.10213,-0.745097,6.010329,1.876447,7.75801,1.036378,2.338446,-0.876849,0.06543,0.023438,1.023438
-0.637925,-0.163285,-0.113417,-0.743994,5.631309,0.729721,6.785358,1.031489,2.157573,-0.751192,0.036621,0.035889,1.027344
-0.638117,-0.15939,-0.123974,-0.742988,5.833954,0.030555,6.088368,1.089534,1.895839,-0.607623,0.009766,0.053223,1.031006
-0.637731,-0.156764,-0.133733,-0.742186,6.108303,-0.266054,5.679983,1.148131,1.630179,-0.442067,0.004883,0.066406,1.036865
-0.636755,-0.155263,-0.1426,-0.741689,6.317,-0.315003,5.573831,1.167625,1.369752,-0.257396,-0.013184,0.088379,1.040039
-0.635123,-0.154596,-0.150454,-0.741676,6.640388,-0.447546,5.349314,1.132039,1.155783,-0.043232,-0.022461,0.104004,1.039551
-0.632863,-0.154543,-0.157365,-0.742184,6.860799,-0.591575,5.054473,1.072251,0.975827,0.164752,-0.031738,0.121826,1.03418
-0.630072,-0.155049,-0.16328,-0.743175,7.192953,-0.565148,4.789083,0.998019,0.80275,0.352014,-0.043213,0.132568,1.040283
-0.626888,-0.156033,-0.168173,-0.744569,7.558069,-0.321354,4.483313,0.903899,0.624371,0.509788,-0.047852,0.143799,1.039795
-0.623498,-0.157478,-0.172189,-0.746192,8.473432,-0.218351,4.564746,0.831456,0.463616,0.610712,-0.048096,0.150391,1.043701
-0.620165,-0.159015,-0.175753,-0.74781,10.111869,0.124209,4.641858,0.772083,0.388484,0.620263,-0.048584,0.164063,1.036621
-0.617062,-0.160077,-0.178651,-0.749462,10.681863,0.890448,3.991038,0.606754,0.372805,0.593325,-0.055176,0.163818,1.04541
-0.614269,-0.160478,-0.180004,-0.751345,9.938444,1.242387,3.042154,0.274044,0.275583,0.602577,-0.057373,0.168213,1.042969
-0.611861,-0.160744,-0.179041,-0.75348,9.161401,0.767146,2.312498,-0.110735,0.007476,0.643998,-0.054932,0.161377,1.047607
-0.61005,-0.16181,-0.175785,-0.755484,6.685979,1.056713,2.745587,-0.37419,-0.420634,0.641114,-0.041504,0.152832,1.047852
-0.6115,-0.1599,-0.158094,-0.758621,7.103904,12.012835,2.375711,-3.062433,-1.808969,0.648153,-0.00708,0.104248,1.056641
-0.611831,-0.159431,-0.131312,-0.763546,-7.238583,-3.553621,-2.248558,-4.288214,-3.046595,1.376561,0.027344,0.053467,1.058838
-0.613035,-0.165741,-0.108284,-0.764848,-5.597858,-5.576445,9.380249,-2.816418,-3.761471,0.854735,0.072266,0.023193,1.060059
-0.615802,-0.177207,-0.089225,-0.762512,1.805516,-0.105493,13.35872,-1.550292,-4.21678,0.155811,0.125244,0.004639,1.054199
-0.618153,-0.18877,-0.071538,-0.759694,11.379949,0.482333,13.850895,-1.305475,-4.073326,0.106673,0.169922,-0.020996,1.046631
-0.618918,-0.199014,-0.054565,-0.757863,12.953066,-3.593344,16.871126,-1.313239,-3.722858,0.43145,0.20752,-0.033447,1.040527
-0.617794,-0.208712,-0.040556,-0.75705,11.123812,-6.322345,17.601512,-0.868527,-3.213849,0.712369,0.249512,-0.047852,1.030273
-0.614453,-0.21751,-0.028872,-0.757828,11.480354,-4.716518,16.510426,-0.546029,-2.703521,1.147226,0.280518,-0.060547,1.026367
-0.610031,-0.225209,-0.019731,-0.759443,10.243969,-1.35272,14.900546,-0.255224,-2.184052,1.289801,0.304932,-0.071045,1.024658
-0.605739,-0.231883,-0.012248,-0.761026,7.907491,4.772039,11.035931,-0.13108,-1.824975,1.195649,0.316162,-0.07959,1.009766
-0.602253,-0.237247,-0.00459,-0.762223,7.028314,9.550425,9.30492,-0.356145,-1.669538,1.023172,0.333984,-0.092529,1.003906
-0.600184,-0.240281,0.003851,-0.762908,9.115367,10.293263,8.994054,-0.819279,-1.431075,0.788342,0.351807,-0.103271,1.002197
-0.598952,-0.241326,0.011853,-0.763464,8.525387,5.790068,9.468063,-1.035004,-1.083921,0.617648,0.363525,-0.123291,0.996582
-0.597861,-0.241429,0.018701,-0.76415,6.940309,0.774857,10.662398,-0.974074,-0.791133,0.567483,0.372559,-0.136475,0.995117
-0.596921,-0.241016,0.024029,-0.764865,6.86754,0.41975,11.171578,-0.814762,-0.532652,0.467066,0.373291,-0.154297,0.989502
-0.596457,-0.240278,0.027943,-0.765327,6.098045,1.367571,10.415209,-0.661311,-0.323525,0.297539,0.375244,-0.154297,0.987305
-0.596315,-0.23945,0.03087,-0.765584,4.885692,1.378812,10.139977,-0.537616,-0.200292,0.176834,0.380127,-0.165283,0.985596
-0.596359,-0.23851,0.032749,-0.765766,5.192305,1.689957,10.255719,-0.395058,-0.056732,0.099877,0.380127,-0.169922,0.988037
-0.596476,-0.237553,0.033569,-0.765936,4.696088,1.75206,9.696679,-0.243331,0.068041,0.026946,0.374023,-0.179199,0.994873
-0.596595,-0.236861,0.033938,-0.766041,4.182806,1.941057,9.286966,-0.14298,0.078747,-0.004505,0.380371,-0.176758,0.988281
-0.596717,-0.236494,0.034073,-0.766053,4.009205,1.886281,9.008503,-0.069275,0.051901,-0.02922,0.382568,-0.176514,0.986084
-0.596862,-0.236304,0.034092,-0.765999,3.899815,2.151973,8.815193,-0.031829,0.03618,-0.047535,0.371582,-0.177002,0.986084
-0.597029,-0.236193,0.034125,-0.765901,3.942107,2.315845,8.731911,-0.025952,0.020017,-0.055745,0.373779,-0.174561,0.990479
-0.597183,-0.236057,0.034152,-0.765822,4.051314,2.466919,8.771182,-0.027127,0.025798,-0.051663,0.374023,-0.176758,0.990479
-0.59733,-0.235853,0.034234,-0.765766,4.061096,2.467556,8.804945,-0.043403,0.030378,-0.044846,0.384766,-0.176514,0.986084
-0.59745,-0.235545,0.034367,-0.765761,4.082695,2.423898,8.799093,-0.061806,0.04258,-0.031548,0.376221,-0.176758,0.992676
-0.597556,-0.235176,0.034563,-0.765783,4.038361,2.338261,8.786289,-0.07801,0.045434,-0.022691,0.378418,-0.18335,0.988525
-0.597638,-0.234794,0.034795,-0.765826,3.871444,2.267971,8.880731,-0.083745,0.044163,-0.014791,0.371826,-0.183594,0.990723
