PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3
19741,NaN,9.751488,1.556792,-0.585309,-0.030613,-0.011828,-0.02091,1.022217,-0.008789,-1.019043,-0.665171813528279,0.0578208286044052,0.725783592598028,0.165653198521791
19742,NaN,9.740162,1.623578,-0.480165,-0.035531,-0.013799,-0.020824,1.024658,-0.01123,-1.023438,-0.665087667821318,0.0578462844485279,0.725820362150649,0.165820782828933
19743,NaN,9.750913,1.584441,-0.595457,-0.042843,-0.021125,-0.025133,1.024414,-0.006592,-1.021484,-0.664962509921048,0.0579198235537713,0.725875516479582,0.166059077814192
19744,NaN,9.753549,1.587762,-0.523588,-0.041429,-0.019298,-0.027705,1.012939,-0.004639,-1.028076,-0.664850787049621,0.057945279397894,0.725926428167827,0.166268381421424
19745,NaN,9.715322,1.591271,-0.596448,-0.050591,-0.02002,-0.029328,1.02002,-0.009033,-1.023438,-0.664723507829007,0.0580273037845117,0.725973097215386,0.166549809920336
19746,NaN,9.748698,1.547538,-0.582494,-0.037341,-0.017586,-0.029627,1.022217,-0.006592,-1.02124,-0.664615320491485,0.058036496172667,0.72602330179685,0.166755577993661
19747,NaN,9.748365,1.57372,-0.592036,-0.029084,-0.018756,-0.032409,1.019775,-0.002197,-1.021484,-0.664496526552246,0.0580350819591046,0.726084112980032,0.166969124241579
19748,NaN,9.798816,1.593026,-0.62001,-0.022459,-0.014153,-0.037247,1.019775,-0.002197,-1.026123,-0.664399652923224,0.0579671997081108,0.72613643888184,0.167150850684344
19749,NaN,9.765716,1.631794,-0.595357,-0.009197,-0.012216,-0.026602,1.022217,-0.006592,-1.023682,-0.6643140930027,0.0579155809130841,0.726189471890429,0.167274594371052
19750,NaN,9.698625,1.717008,-0.585837,-0.020672,-0.016661,-0.030048,1.019775,-0.006836,-1.025879,-0.664216512266896,0.057861840797714,0.726250283073611,0.167418844154414
19751,NaN,9.732321,1.696025,-0.580042,-0.038758,-0.013208,-0.025547,1.021973,-0.004395,-1.023682,-0.664119638637874,0.0579134595927406,0.726282102878764,0.167645825431175
19752,NaN,9.729461,1.617939,-0.588474,-0.031013,-0.014326,-0.021383,1.017334,-0.002197,-1.02832,-0.664036200037694,0.0579141666995218,0.726325236392417,0.167790075214537
19753,NaN,9.763533,1.619192,-0.590971,-0.028629,-0.015233,-0.018543,1.019531,0,-1.02832,-0.663940740622234,0.0579587144267365,0.726369784119631,0.167956245308116
19754,NaN,9.748728,1.662045,-0.550629,-0.030938,-0.012699,-0.018815,1.019775,-0.002197,-1.021484,-0.663862958876303,0.0579785134166098,0.726406553672253,0.168103323518603
19755,NaN,9.743085,1.629269,-0.648793,-0.042336,-0.015522,-0.019692,1.021729,0.002197,-1.02417,-0.663761842606593,0.0580647804439146,0.72644049479775,0.168323233727552
19756,NaN,9.775255,1.595714,-0.675389,-0.0077,-0.009257,-0.015674,1.015137,-0.002441,-1.026123,-0.663705274064098,0.0580216469302621,0.72648221409784,0.168381216483609
19757,NaN,9.73009,1.731193,-0.593075,-0.023639,-0.011629,-0.016066,1.017334,0,-1.023926,-0.663626785211387,0.0580555880557591,0.726518983650462,0.168521930733065
19758,NaN,9.741878,1.611487,-0.642847,-0.034958,-0.01282,-0.014361,1.019775,-0.002197,-1.023926,-0.6635511247858,0.0581015499965363,0.726550803455615,0.168665473409646
19759,NaN,9.761211,1.607411,-0.58734,-0.020078,-0.009338,-0.021961,1.019531,0,-1.02832,-0.663476878573775,0.058100842889755,0.726584037474331,0.168813258726914
19760,NaN,9.744638,1.638754,-0.57899,-0.018882,-0.006661,-0.019754,1.015137,-0.002441,-1.026123,-0.663426673992311,0.0580612449100086,0.726610907532016,0.168910132355937
19761,NaN,9.760643,1.634598,-0.596259,-0.012851,-0.003632,-0.02021,1.019287,0.006836,-1.021973,-0.663376469410847,0.0580372032794483,0.726630706521889,0.169028219188395
19762,NaN,9.724239,1.648789,-0.635406,-0.015455,-0.001898,-0.018293,1.017334,-0.002197,-1.023682,-0.663341821178568,0.0580039692607325,0.726642727337169,0.169125092817417
19763,NaN,9.725814,1.685345,-0.611073,-0.01062,-0.001546,-0.02096,1.021729,0.002197,-1.026367,-0.663299394771697,0.0579686139216731,0.726658283686356,0.169238229902407
19764,NaN,9.70897,1.670455,-0.585703,-0.021859,-0.001111,-0.016672,1.017334,0.002197,-1.026367,-0.66327111050045,0.0579459865046752,0.726662526327043,0.169337224851773
19765,NaN,9.741375,1.660076,-0.619594,-0.022762,-0.002993,-0.021072,1.015137,0,-1.023926,-0.663219491705423,0.0579509362521435,0.726671718715198,0.169494909663978
19766,NaN,9.775381,1.638269,-0.612918,-0.018434,-0.002605,-0.016786,1.023926,0.006836,-1.024414,-0.663186257686707,0.0579205306605525,0.726685153744041,0.169584712225189
19767,NaN,9.757133,1.657667,-0.636166,-0.018141,0.004453,-0.017394,1.017334,0.002197,-1.026367,-0.663166458696834,0.0579177022334277,0.726672425821979,0.169714819872927
19768,NaN,9.740488,1.665752,-0.618317,-0.016734,0.006297,-0.019953,1.01709,0.004395,-1.02417,-0.663160094735804,0.0578710331858694,0.726656869472793,0.169820178783324
19769,NaN,9.705738,1.668431,-0.615772,-0.016656,0.007929,-0.017369,1.015137,0,-1.019287,-0.663154437881554,0.0578611336909328,0.726634242055795,0.169946043790375
19770,NaN,9.721732,1.641137,-0.62358,-0.01368,0.00863,-0.018889,1.021729,0.004639,-1.021973,-0.663158680522241,0.0578038580416567,0.726613735959141,0.170035139244804
19771,NaN,9.755939,1.642504,-0.623896,-0.012725,0.012665,-0.022857,1.017334,0.004639,-0.994873,-0.663166458696834,0.0577564818873172,0.726580501940425,0.170165953999324
19772,NaN,9.755683,1.644506,-0.622621,-0.00906,0.00982,-0.016785,1.021729,0.004639,-1.02417,-0.66316999423074,0.0577352686838817,0.726552217669178,0.170272727123283
19773,NaN,9.73757,1.687115,-0.653087,0.001646,0.016211,-0.02349,1.019531,0.002197,-1.021729,-0.663194035861301,0.0576348595209531,0.726519690757243,0.170354751509901
19774,NaN,9.75521,1.648503,-0.61946,-0.007288,0.020355,-0.017363,1.021484,0.009033,-1.026611,-0.663247068869889,0.0575450569597424,0.726465243535092,0.170412027159177
19775,NaN,9.738736,1.679489,-0.608673,0.005521,0.018791,-0.02061,1.014648,0.009033,-1.019775,-0.663283838422511,0.0574396980493456,0.726426352662126,0.170471424128796
19776,NaN,9.722002,1.664606,-0.581564,-0.005137,0.020808,-0.020701,1.01709,0.009033,-1.019775,-0.663329093256507,0.057357673662728,0.726371198333194,0.170557691156101
19777,NaN,9.73833,1.683315,-0.604593,-0.005354,0.021639,-0.015931,1.01709,0.006836,-1.019775,-0.663376469410847,0.0573032264405766,0.726312508470355,0.170641836863062
19778,NaN,9.701936,1.651041,-0.625202,-0.001556,0.022588,-0.015635,1.019531,0.004639,-1.021973,-0.663433745060123,0.0572282731217708,0.726253111500736,0.170700526725901
19779,NaN,9.75445,1.680403,-0.617392,0.010139,0.019982,-0.018507,1.014893,0.002197,-1.023926,-0.663476878573775,0.0571144289299998,0.726212806414208,0.170736589171741
19780,NaN,9.750809,1.612758,-0.664307,0.024743,0.022183,-0.012943,1.019287,0.009033,-1.024414,-0.663549710572237,0.0569298740601101,0.726179572395492,0.170659514532592
19781,NaN,9.72115,1.649332,-0.563709,0.040528,0.021325,-0.017705,1.016846,0.01123,-1.02002,-0.663606986221513,0.0567163278121918,0.726161187619181,0.170582439893443
19782,NaN,9.773365,1.632897,-0.540364,0.02787,0.014151,-0.023412,1.017334,0,-1.021729,-0.663633856279199,0.0565254089812715,0.726156944978494,0.170561226690007
19783,NaN,9.753408,1.617898,-0.587195,0.029424,0.019262,-0.020803,1.012451,0.006592,-1.028809,-0.663678404006413,0.0563401470046005,0.726137145988621,0.170533649525541
19784,NaN,9.751587,1.631587,-0.626473,0.03291,0.019919,-0.029291,1.02417,0.004639,-1.010742,-0.663731437015002,0.0560672037870625,0.726123003852997,0.170477788089827
19785,NaN,9.702072,1.698584,-0.590587,0.037451,0.019475,-0.029777,1.012695,0.004395,-1.019531,-0.663771034994749,0.055822544840772,0.726111690144498,0.170450918032142
19786,NaN,9.734511,1.666009,-0.614862,0.043837,0.024944,-0.029841,1.019287,0.009033,-1.022217,-0.66383750303218,0.0555418234486409,0.726085527193594,0.170391521062522
19787,NaN,9.717792,1.697697,-0.604491,0.054853,0.025354,-0.029366,1.019531,0.004639,-1.017334,-0.663903971069612,0.0552356462123871,0.726069263737627,0.170302425608093
19788,NaN,9.719196,1.757671,-0.586758,0.045833,0.027855,-0.025845,1.012451,0.006592,-1.017334,-0.663985288349448,0.0549577532473808,0.726036029718911,0.170221108328256
19789,NaN,9.720296,1.725725,-0.536233,0.038259,0.019686,-0.028013,1.014893,0.006592,-1.021973,-0.664027714756319,0.054715922728215,0.72602330179685,0.170185752989197
19790,NaN,9.719899,1.705124,-0.526433,0.035261,0.025234,-0.02494,1.019531,0.006836,-1.015137,-0.664095597007313,0.0544825774904235,0.725989360671353,0.170141912368763
19791,NaN,9.736236,1.770184,-0.566466,0.020537,0.019238,-0.024705,1.019287,0.01123,-1.022217,-0.664133780773497,0.0543121647561575,0.725963197720449,0.170160297145074
19792,NaN,9.752293,1.720317,-0.565423,0.025898,0.019049,-0.023372,1.019287,0.009033,-1.019775,-0.664175500073587,0.0541311454201737,0.725939156089889,0.170153933184044
19793,NaN,9.717528,1.72284,-0.562792,0.034395,0.016586,-0.019948,1.01709,0.009033,-1.022217,-0.66421297673299,0.0539345697350039,0.725932085022077,0.170105142816142
19794,NaN,9.700852,1.753598,-0.553119,0.035212,0.016833,-0.01814,1.014648,0.013428,-1.024658,-0.66425469603308,0.0537372869430529,0.725922892633921,0.170040796099054
19795,NaN,9.769637,1.753874,-0.554955,0.018701,0.012826,-0.014162,1.019287,0.009033,-1.024414,-0.664278030556859,0.0536170787902512,0.725912993138985,0.170028775283774
19796,NaN,9.748424,1.703199,-0.625903,0.026191,0.019343,-0.014611,1.017334,0.002197,-1.019531,-0.664328235138324,0.0534615152983901,0.725887537294862,0.169988470197246
19797,NaN,9.715189,1.694105,-0.58255,0.043017,0.017873,-0.022352,1.014893,0.006592,-1.019775,-0.664369954438414,0.053226048740255,0.725884001760956,0.169917052412346
19798,NaN,9.700042,1.759449,-0.548724,0.032298,0.017761,-0.014057,1.023926,0.011475,-1.02002,-0.66442157323344,0.053036544122897,0.725869859625333,0.16983573513251
19799,NaN,9.767331,1.701942,-0.565957,0.027296,0.020373,-0.015011,1.01709,0.009033,-1.015381,-0.664474606242029,0.0528788593106924,0.725842282460866,0.169796844259544
19800,NaN,9.714772,1.720945,-0.587053,0.040695,0.019911,-0.011671,1.019287,0.009033,-1.024414,-0.664531174784524,0.0526999612950522,0.725824604791337,0.169707748805115
19801,NaN,9.73421,1.761865,-0.54636,0.044353,0.017102,-0.005574,1.014648,0.009033,-1.017578,-0.664584207793113,0.0525217703861932,0.725818947937087,0.169575519837033
19802,NaN,9.729844,1.703566,-0.634464,0.044579,0.015775,0.000623,1.02417,0.004639,-1.017334,-0.664638655015265,0.0523669140011134,0.725816826616744,0.169419249238391
19803,NaN,9.698395,1.727194,-0.567563,0.060196,0.017394,0.003196,1.01709,0.004395,-1.017334,-0.664704415945915,0.0521682169955999,0.725821776364212,0.169200753243004
19804,NaN,9.701421,1.750321,-0.502132,0.051794,0.015227,0.000788,1.016846,0.01123,-1.017578,-0.664762398701972,0.0519815408053667,0.725827433218461,0.169008420198521
19805,NaN,9.749678,1.719317,-0.584765,0.038425,0.00897,0.006884,1.014648,0.01123,-1.02002,-0.664794925613907,0.0518747676814075,0.725840868247304,0.168854270920223
19806,NaN,9.733283,1.724844,-0.567679,0.052995,0.011644,0.001429,1.019287,0.01123,-1.017822,-0.664830988059747,0.0517241539370148,0.725857131703271,0.168688100826644
19807,NaN,9.716856,1.730547,-0.550606,0.050019,0.010943,0.002946,1.014648,0.009033,-1.019775,-0.664869878932713,0.0515629335909042,0.725875516479582,0.168504960170317
